cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,first_deli_ontime_rate,deli_succcess_ontime_day1_rate,deli_succcess_ontime_day2_rate,lm_orders
2021-05-24,PTH - Tam Nong - NOR - SUB 2,1224,North,Shopee Vietnam,0.9969512195121951,0.9115853658536586,0.9573170731707317,328
2021-05-24,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki,1.0,0.9,1.0,10
2021-05-24,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki Marketplace,1.0,0.8666666666666667,0.8666666666666667,15
2021-05-24,PTH - Tam Nong - NOR - SUB 2,1224,North,XB,1.0,1.0,1.0,1
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,DS,1.0,0.7142857142857143,0.8571428571428571,7
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,EN,1.0,0.8,1.0,5
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,ES,1.0,1.0,1.0,1
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,Lazada Master Account (ASC),1.0,0.8387096774193549,0.9032258064516129,31
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,Shopee Vietnam,1.0,0.9722222222222222,1.0,108
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki,1.0,1.0,1.0,5
2021-05-24,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki Marketplace,1.0,0.875,0.875,8
2021-05-24,THH - Thanh Hoa - NOR,141,North,DS,1.0,0.75,0.8,100
2021-05-24,THH - Thanh Hoa - NOR,141,North,EN,1.0,0.6444444444444445,0.7333333333333333,45
2021-05-24,THH - Thanh Hoa - NOR,141,North,ES,1.0,0.5,0.5,10
2021-05-24,THH - Thanh Hoa - NOR,141,North,Lazada Master Account (ASC),0.9848484848484849,0.696969696969697,0.803030303030303,132
2021-05-24,THH - Thanh Hoa - NOR,141,North,Others,1.0,0.7857142857142857,0.7857142857142857,14
2021-05-24,THH - Thanh Hoa - NOR,141,North,Shopee Vietnam,0.9915824915824916,0.8754208754208754,0.9343434343434344,1188
2021-05-24,THH - Thanh Hoa - NOR,141,North,Tiki,1.0,1.0,1.0,1
2021-05-24,THH - Thanh Hoa - NOR,141,North,Tiki Marketplace,1.0,1.0,1.0,2
2021-05-24,THH - Thanh Hoa - NOR,141,North,XB,1.0,1.0,1.0,3
2021-05-23,BIP - Binh Phuoc - SOU,145,South,DS,1.0,0.7368421052631579,0.7894736842105263,19
2021-05-23,BIP - Binh Phuoc - SOU,145,South,EN,1.0,0.8,0.8,5
2021-05-23,BIP - Binh Phuoc - SOU,145,South,ES,1.0,0.75,0.75,4
2021-05-23,BIP - Binh Phuoc - SOU,145,South,Lazada Master Account (ASC),1.0,0.84,0.91,200
2021-05-23,BIP - Binh Phuoc - SOU,145,South,Others,1.0,0.6666666666666666,0.8333333333333334,6
2021-05-23,BIP - Binh Phuoc - SOU,145,South,Shopee Vietnam,1.0,0.9383561643835616,0.9794520547945206,146
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,DS,1.0,0.6842105263157895,0.7894736842105263,19
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,EN,1.0,0.8,0.8,5
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,Lazada Master Account (ASC),1.0,0.64,0.84,25
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,Others,1.0,1.0,1.0,2
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,Shopee Vietnam,1.0,0.7847222222222222,0.9166666666666666,144
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,Tiki,1.0,0.0,0.0,1
2021-05-23,DAK - Buon Ho - SOU - SUB 2,377,South,Tiki Marketplace,1.0,0.8235294117647058,1.0,17
2021-05-23,HCM - Binh Thanh 1 - SOU - DP,112,HCM,DS,1.0,0.75,0.75,8
2021-05-23,HCM - Binh Thanh 1 - SOU - DP,112,HCM,ES,1.0,1.0,1.0,3
2021-05-23,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Lazada Master Account (ASC),1.0,1.0,1.0,14
2021-05-23,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee Vietnam,1.0,0.953125,0.9765625,128
2021-05-23,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Tiki Marketplace,1.0,1.0,1.0,1
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,DS,1.0,0.8333333333333334,0.8333333333333334,42
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,EN,1.0,1.0,1.0,5
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,ES,1.0,1.0,1.0,1
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,Lazada Master Account (ASC),1.0,0.9318181818181818,0.9772727272727273,44
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,Others,1.0,1.0,1.0,1
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,Shopee Vietnam,1.0,0.9053254437869822,0.9487179487179487,507
2021-05-23,HCM - District 10 - SOU - DP,116,HCM,Tiki Marketplace,1.0,1.0,1.0,9
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,DS,1.0,0.9056603773584906,0.9245283018867925,53
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,EN,1.0,0.25,0.25,4
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,ES,1.0,1.0,1.0,5
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,Lazada Master Account (ASC),1.0,0.9176470588235294,0.9529411764705882,85
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,Partnerships,1.0,1.0,1.0,1
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,Shopee Vietnam,1.0,0.9679595278246206,0.984822934232715,593
2021-05-23,HCM - Go Vap A - SOU - DP,130,HCM,Tiki Marketplace,1.0,1.0,1.0,7
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,DS,1.0,1.0,1.0,52
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,EN,1.0,1.0,1.0,3
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,ES,1.0,0.8333333333333334,0.8333333333333334,6
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,Lazada Master Account (ASC),1.0,0.9090909090909091,0.9272727272727272,55
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,Others,1.0,1.0,1.0,2
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee Vietnam,0.9965986394557823,0.9438775510204082,0.9795918367346939,588
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,Tiki Marketplace,1.0,1.0,1.0,8
2021-05-23,HCM - Phu Nhuan - SOU - DP,236,HCM,XB,1.0,1.0,1.0,2
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,DS,1.0,1.0,1.0,14
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,EN,1.0,0.75,0.75,12
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,ES,1.0,1.0,1.0,2
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,Lazada Master Account (ASC),0.9444444444444444,0.8055555555555556,0.9444444444444444,36
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,Others,1.0,1.0,1.0,4
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,Shopee Vietnam,1.0,0.9851116625310173,0.9925558312655087,403
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,Tiki Marketplace,1.0,1.0,1.0,1
2021-05-23,HN - Ba Dinh - NOR - DP,847,HN,XB,1.0,1.0,1.0,8
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,DS,1.0,0.6444444444444445,0.7111111111111111,45
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,EN,1.0,0.6875,0.6875,16
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,ES,1.0,0.75,0.75,4
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,Lazada Master Account (ASC),1.0,0.9555555555555556,0.9555555555555556,45
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,Others,1.0,0.8,0.8,5
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,Shopee Vietnam,1.0,0.9539473684210527,0.9736842105263158,304
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,Tiki Marketplace,1.0,1.0,1.0,2
2021-05-23,HN - Bac Tu Liem - NOR - DP,259,HN,XB,1.0,1.0,1.0,10
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,DS,0.9642857142857143,0.8214285714285714,0.8928571428571429,28
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,EN,1.0,1.0,1.0,7
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,ES,1.0,0.8,0.8,5
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Lazada Master Account (ASC),1.0,0.9444444444444444,0.9722222222222222,36
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Others,1.0,1.0,1.0,1
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Shopee Vietnam,0.9954337899543378,0.958904109589041,0.9817351598173516,438
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Tiki Marketplace,1.0,1.0,1.0,1
2021-05-23,HN - Hai Ba Trung 1 - NOR - DP,851,HN,XB,1.0,1.0,1.0,15
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,DS,1.0,0.8888888888888888,0.8888888888888888,9
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,EN,1.0,0.8571428571428571,0.8571428571428571,7
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,Lazada Master Account (ASC),1.0,0.95,0.95,20
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,Others,1.0,1.0,1.0,3
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,Shopee Vietnam,0.9963369963369964,0.9743589743589743,0.9853479853479854,273
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,Tiki Marketplace,1.0,1.0,1.0,1
2021-05-23,HN - Thanh Xuan 1 - NOR - DP,855,HN,XB,1.0,0.9375,1.0,16
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,DS,1.0,0.9333333333333333,0.9333333333333333,15
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,EN,1.0,0.5,0.75,4
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,ES,1.0,1.0,1.0,1
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Lazada Master Account (ASC),1.0,0.9473684210526315,1.0,19
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Others,1.0,0.5,0.5,2
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Shopee Vietnam,1.0,0.9858823529411764,0.9929411764705882,425
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Tiki Marketplace,1.0,1.0,1.0,3
2021-05-23,HN - Thanh Xuan 2 - NOR - DP,1231,HN,XB,1.0,1.0,1.0,12
2021-05-23,THH - Thanh Hoa - NOR,141,North,Shopee Vietnam,0.9041353383458647,0.9022556390977443,1.0,532
2021-05-22,ANG - An Giang - SOU,138,South,DS,1.0,0.7714285714285715,0.8857142857142857,35
2021-05-22,ANG - An Giang - SOU,138,South,EN,1.0,0.5625,0.5625,16
2021-05-22,ANG - An Giang - SOU,138,South,ES,1.0,0.75,1.0,4
2021-05-22,ANG - An Giang - SOU,138,South,Lazada Master Account (ASC),1.0,0.7551020408163265,0.8163265306122449,49
2021-05-22,ANG - An Giang - SOU,138,South,Others,1.0,0.5454545454545454,0.8181818181818182,11
2021-05-22,ANG - An Giang - SOU,138,South,Shopee Vietnam,0.9970238095238095,0.8660714285714286,0.9464285714285714,336
2021-05-22,ANG - An Giang - SOU,138,South,Tiki,1.0,1.0,1.0,18
2021-05-22,ANG - An Giang - SOU,138,South,Tiki Marketplace,1.0,1.0,1.0,22
2021-05-22,ANG - An Giang - SOU,138,South,XB,1.0,1.0,1.0,3
2021-05-22,BIP - Binh Phuoc - SOU,145,South,DS,1.0,0.6428571428571429,0.8928571428571429,28
2021-05-22,BIP - Binh Phuoc - SOU,145,South,EN,1.0,0.625,0.8125,16
2021-05-22,BIP - Binh Phuoc - SOU,145,South,ES,1.0,0.0,0.25,4
2021-05-22,BIP - Binh Phuoc - SOU,145,South,Lazada Master Account (ASC),1.0,0.7841409691629956,0.8810572687224669,227
2021-05-22,BIP - Binh Phuoc - SOU,145,South,Others,1.0,0.0,0.6666666666666666,3
2021-05-22,BIP - Binh Phuoc - SOU,145,South,Shopee Vietnam,0.9817518248175182,0.8868613138686131,0.9744525547445255,274
2021-05-22,BIP - Binh Phuoc - SOU,145,South,Tiki Marketplace,1.0,1.0,1.0,2
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,DS,1.0,0.7142857142857143,0.7857142857142857,28
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,EN,1.0,0.7142857142857143,0.8571428571428571,7
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,ES,1.0,1.0,1.0,1
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,Lazada Master Account (ASC),1.0,0.7857142857142857,0.8214285714285714,28
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,Others,1.0,1.0,1.0,1
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,Shopee Vietnam,1.0,0.8211382113821138,0.943089430894309,123
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,Tiki Marketplace,1.0,0.875,0.875,8
2021-05-22,DAK - Buon Ho - SOU - SUB 2,377,South,XB,1.0,1.0,1.0,1
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,DS,1.0,0.6829268292682927,0.8292682926829268,41
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,EN,1.0,0.8,0.8666666666666667,15
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,ES,1.0,0.25,0.75,4
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Lazada Master Account (ASC),1.0,0.8048780487804879,0.926829268292683,82
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Others,1.0,1.0,1.0,2
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee Vietnam,0.9884088514225501,0.8609062170706007,0.9673340358271865,949
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Tiki Marketplace,1.0,0.9090909090909091,0.9090909090909091,11
2021-05-22,HCM - Binh Thanh 1 - SOU - DP,112,HCM,XB,1.0,1.0,1.0,3
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,DS,1.0,0.671875,0.890625,64
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,EN,1.0,0.8421052631578947,0.8947368421052632,19
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,ES,1.0,0.6666666666666666,1.0,6
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,Lazada Master Account (ASC),1.0,0.8415841584158416,0.9207920792079208,101
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,Others,1.0,1.0,1.0,4
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,Shopee Vietnam,0.9947955390334573,0.841635687732342,0.9576208178438662,1345
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,Tiki Marketplace,1.0,0.6363636363636364,0.9090909090909091,11
2021-05-22,HCM - District 10 - SOU - DP,116,HCM,XB,1.0,0.7,0.9,10
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,DS,1.0,0.8771929824561403,0.9122807017543859,57
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,EN,1.0,0.7307692307692307,0.7692307692307693,26
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,ES,1.0,0.875,1.0,8
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,Lazada Master Account (ASC),0.9881656804733728,0.8994082840236687,0.9526627218934911,169
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,Others,1.0,1.0,1.0,12
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,Shopee Vietnam,0.9933510638297872,0.9222074468085106,0.9707446808510638,1504
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,Tiki Marketplace,1.0,0.8636363636363636,0.9090909090909091,22
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,Tiki Return,1.0,1.0,1.0,1
2021-05-22,HCM - Go Vap A - SOU - DP,130,HCM,XB,1.0,0.8,1.0,5
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,DS,1.0,0.7865168539325843,0.9325842696629213,89
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,EN,1.0,0.75,0.8,20
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,ES,1.0,0.8571428571428571,1.0,7
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,Lazada Master Account (ASC),1.0,0.8235294117647058,0.907563025210084,119
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,Others,1.0,0.5,0.6666666666666666,6
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee Vietnam,0.9956741167988464,0.8385003604902668,0.9754866618601298,1387
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,Tiki Marketplace,1.0,0.75,1.0,8
2021-05-22,HCM - Phu Nhuan - SOU - DP,236,HCM,XB,1.0,0.75,0.75,4
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,DS,1.0,0.8548387096774194,0.9354838709677419,62
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,EN,1.0,0.7142857142857143,0.8571428571428571,21
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,ES,1.0,0.8571428571428571,0.8571428571428571,7
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,Lazada Master Account (ASC),1.0,0.9036144578313253,0.9759036144578314,83
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,Others,1.0,0.8461538461538461,1.0,13
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,Partnerships,1.0,1.0,1.0,1
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,Shopee Vietnam,1.0,0.913768115942029,0.981159420289855,1380
2021-05-22,HN - Ba Dinh - NOR - DP,847,HN,Tiki Marketplace,1.0,0.9090909090909091,1.0,11
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,DS,1.0,0.8113207547169812,0.8490566037735849,53
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,EN,1.0,0.8235294117647058,0.9411764705882353,17
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,ES,1.0,0.6,1.0,5
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,Lazada Master Account (ASC),1.0,0.8571428571428571,0.9047619047619048,63
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,Others,1.0,0.6923076923076923,0.8461538461538461,13
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,Shopee Vietnam,1.0,0.9320843091334895,0.9836065573770492,427
2021-05-22,HN - Bac Tu Liem - NOR - DP,259,HN,Tiki Marketplace,1.0,0.9,1.0,10
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,DS,1.0,0.7962962962962963,0.8703703703703703,54
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,EN,0.9230769230769231,0.7692307692307693,0.8461538461538461,13
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,ES,1.0,0.6363636363636364,0.8181818181818182,11
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Lazada Master Account (ASC),0.9846153846153847,0.8,0.9692307692307692,65
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Others,1.0,0.7692307692307693,0.9230769230769231,13
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Shopee Vietnam,0.9945205479452055,0.9027397260273973,0.9876712328767123,1460
2021-05-22,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Tiki Marketplace,1.0,0.8333333333333334,1.0,6
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,DS,1.0,0.8043478260869565,0.9130434782608695,46
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,EN,1.0,0.6666666666666666,0.9166666666666666,12
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,ES,1.0,0.75,0.75,4
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,Lazada Master Account (ASC),1.0,0.8297872340425532,0.9148936170212766,47
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,Others,1.0,0.7368421052631579,0.9473684210526315,19
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,Shopee Vietnam,0.9979057591623036,0.8774869109947644,0.9759162303664921,955
2021-05-22,HN - Thanh Xuan 1 - NOR - DP,855,HN,Tiki Marketplace,1.0,1.0,1.0,7
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,DS,1.0,0.8181818181818182,0.8636363636363636,22
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,EN,1.0,0.9333333333333333,1.0,15
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,ES,1.0,0.3333333333333333,0.6666666666666666,3
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Lazada Master Account (ASC),1.0,0.7142857142857143,0.9428571428571428,35
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Others,1.0,1.0,1.0,6
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Partnerships,1.0,1.0,1.0,1
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Shopee Vietnam,1.0,0.9188811188811189,0.9832167832167832,715
2021-05-22,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Tiki Marketplace,1.0,1.0,1.0,5
2021-05-22,LA - Long An - SOU,48,South,DS,1.0,0.8809523809523809,0.9285714285714286,42
2021-05-22,LA - Long An - SOU,48,South,EN,1.0,0.5454545454545454,0.5454545454545454,11
2021-05-22,LA - Long An - SOU,48,South,ES,1.0,1.0,1.0,4
2021-05-22,LA - Long An - SOU,48,South,Lazada Master Account (ASC),1.0,0.8863636363636364,0.9431818181818182,176
2021-05-22,LA - Long An - SOU,48,South,Others,1.0,0.8571428571428571,0.9285714285714286,14
2021-05-22,LA - Long An - SOU,48,South,Shopee Vietnam,1.0,0.9152542372881356,0.9728813559322034,295
2021-05-22,LA - Long An - SOU,48,South,Tiki Marketplace,1.0,1.0,1.0,1
2021-05-22,LA - Long An - SOU,48,South,XB,1.0,1.0,1.0,2
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,DS,1.0,0.5185185185185185,0.5555555555555556,27
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,EN,1.0,0.7142857142857143,0.7142857142857143,7
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,ES,1.0,1.0,1.0,4
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,Lazada Master Account (ASC),1.0,0.75,0.8571428571428571,28
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,Others,1.0,0.7142857142857143,1.0,7
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,Shopee Vietnam,0.9789029535864979,0.8016877637130801,0.9029535864978903,237
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,Tiki,1.0,0.5,0.5,2
2021-05-22,LAD - Bao Loc - SOU - SUB 2,385,South,Tiki Marketplace,1.0,0.8392857142857143,0.9285714285714286,56
2021-05-22,NAD - Nam Dinh - NOR,100,North,DS,1.0,0.9354838709677419,0.9354838709677419,31
2021-05-22,NAD - Nam Dinh - NOR,100,North,EN,1.0,0.8,0.9,10
2021-05-22,NAD - Nam Dinh - NOR,100,North,ES,1.0,0.8,0.8,10
2021-05-22,NAD - Nam Dinh - NOR,100,North,Lazada Master Account (ASC),1.0,0.9272727272727272,0.9545454545454546,110
2021-05-22,NAD - Nam Dinh - NOR,100,North,Others,1.0,0.8571428571428571,0.8571428571428571,14
2021-05-22,NAD - Nam Dinh - NOR,100,North,Shopee Vietnam,1.0,0.9806451612903225,0.9849462365591398,465
2021-05-22,NAD - Nam Dinh - NOR,100,North,Tiki,1.0,1.0,1.0,5
2021-05-22,NAD - Nam Dinh - NOR,100,North,Tiki Marketplace,1.0,1.0,1.0,3
2021-05-22,NGA - Cua Lo - NOR - SUB 2,1187,North,DS,1.0,1.0,1.0,5
2021-05-22,NGA - Cua Lo - NOR - SUB 2,1187,North,EN,1.0,1.0,1.0,3
2021-05-22,NGA - Cua Lo - NOR - SUB 2,1187,North,Lazada Master Account (ASC),1.0,0.8571428571428571,0.8571428571428571,7
2021-05-22,NGA - Cua Lo - NOR - SUB 2,1187,North,Others,1.0,1.0,1.0,4
2021-05-22,NGA - Cua Lo - NOR - SUB 2,1187,North,Shopee Vietnam,1.0,0.8793103448275862,0.9482758620689655,58
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,DS,1.0,0.7692307692307693,0.7692307692307693,13
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,EN,1.0,0.875,1.0,8
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,ES,1.0,1.0,1.0,3
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,Lazada Master Account (ASC),1.0,0.8924731182795699,0.9139784946236559,93
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,Shopee Vietnam,1.0,0.9586776859504132,0.9793388429752066,242
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki,1.0,0.75,1.0,8
2021-05-22,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki Marketplace,1.0,0.875,0.875,8
2021-05-22,SOL - Moc Chau - NOR - SUB 2,423,North,DS,1.0,0.9,1.0,10
2021-05-22,SOL - Moc Chau - NOR - SUB 2,423,North,EN,1.0,0.75,0.9166666666666666,12
2021-05-22,SOL - Moc Chau - NOR - SUB 2,423,North,Lazada Master Account (ASC),1.0,0.6842105263157895,0.6842105263157895,19
2021-05-22,SOL - Moc Chau - NOR - SUB 2,423,North,Shopee Vietnam,1.0,0.9099099099099099,0.954954954954955,111
2021-05-22,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki,1.0,0.9285714285714286,1.0,14
2021-05-22,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki Marketplace,1.0,0.75,0.9375,16
2021-05-22,THH - Thanh Hoa - NOR,141,North,DS,1.0,0.7021276595744681,0.8297872340425532,47
2021-05-22,THH - Thanh Hoa - NOR,141,North,EN,1.0,0.8333333333333334,0.8333333333333334,12
2021-05-22,THH - Thanh Hoa - NOR,141,North,ES,1.0,0.5,0.6666666666666666,6
2021-05-22,THH - Thanh Hoa - NOR,141,North,Lazada Master Account (ASC),1.0,0.6741573033707865,0.8764044943820225,89
2021-05-22,THH - Thanh Hoa - NOR,141,North,Others,1.0,0.6,0.7,10
2021-05-22,THH - Thanh Hoa - NOR,141,North,Shopee Vietnam,0.991869918699187,0.8195121951219512,0.943089430894309,615
2021-05-22,THH - Thanh Hoa - NOR,141,North,Tiki Marketplace,1.0,1.0,1.0,2
2021-05-21,ANG - An Giang - SOU,138,South,DS,1.0,0.7272727272727273,0.7818181818181819,55
2021-05-21,ANG - An Giang - SOU,138,South,EN,1.0,0.5,0.5,12
