cal_date,hub_name,shipper_group,avg_pending_time_dest_hub,avg_delivery_attempts,rts_orders,rts_rate
2/1/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),70.21875,1.392265193,32,0.177777778
2/1/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,37.5,1.166666667,8,0.044444444
2/1/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),26.8,1.14375,5,0.031446541
2/1/2021,ANG - An Giang - SOU,Lazada Master Account (ASC),52.52380952,1.552845528,21,0.172131148
2/1/2021,HN - Ba Dinh - NOR - DP,DS,89.42857143,1.176,5,0.042372881
2/1/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),31,1.094017094,11,0.094017094
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),50.5,1.090909091,4,0.040816327
2/1/2021,HCM - Go Vap A - SOU - DP,DS,171.1666667,1.363636364,6,0.068965517
2/1/2021,THH - Thanh Hoa - NOR,DS,84.26666667,1.577777778,14,0.16091954
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,DS,62,1.238636364,0,0
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,141.25,1.426966292,11,0.129411765
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,DS,212.0833333,1.506024096,11,0.134146341
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),49.77777778,1.153846154,8,0.103896104
2/1/2021,HCM - District 10 - SOU - DP,DS,79.28571429,1.402597403,7,0.090909091
2/1/2021,HCM - Phu Nhuan - SOU - DP,DS,75.6,1.269230769,4,0.052631579
2/1/2021,HCM - Phu Nhuan - SOU - DP,XB,37.33333333,1.12,3,0.04
2/1/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),38.5,1.12,4,0.053333333
2/1/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),90.17647059,1.569444444,17,0.236111111
2/1/2021,LAD - Bao Loc - SOU - SUB 2,DS,93.4,1.788732394,9,0.128571429
2/1/2021,ANG - An Giang - SOU,DS,93.23529412,1.774647887,15,0.220588235
2/1/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),44,1.359375,13,0.203125
2/1/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,38,1.274193548,2,0.032258065
2/1/2021,HN - Bac Tu Liem - NOR - DP,DS,74.75,1.306451613,8,0.13559322
2/1/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,61,1.534482759,3,0.051724138
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,XB,61,1.315789474,2,0.035087719
2/1/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),33.71428571,1.254901961,5,0.102040816
2/1/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),42.44444444,1.408163265,9,0.1875
2/1/2021,HCM - District 10 - SOU - DP,XB,,1.244444444,0,0
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,84,1.457142857,6,0.176470588
2/1/2021,HN - Ba Dinh - NOR - DP,EN,33,1.105263158,4,0.121212121
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),35.5,1.09375,2,0.0625
2/1/2021,ANG - An Giang - SOU,Others,74,1.516129032,2,0.064516129
2/1/2021,SOL - Moc Chau - NOR - SUB 2,Tiki,52.5,1.193548387,2,0.064516129
2/1/2021,NAD - Nam Dinh - NOR,Tiki,,1.035714286,0,0
2/1/2021,HN - Ba Dinh - NOR - DP,XB,16,1,1,0.035714286
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,DS,110,1.413793103,3,0.111111111
2/1/2021,BIP - Binh Phuoc - SOU,DS,92.5,1.576923077,4,0.153846154
2/1/2021,LAD - Bao Loc - SOU - SUB 2,EN,80.71428571,2.142857143,6,0.230769231
2/1/2021,THH - Thanh Hoa - NOR,EN,97.8,2.16,10,0.416666667
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,Others,,1.260869565,0,0
2/1/2021,HN - Bac Tu Liem - NOR - DP,EN,42.66666667,1.166666667,2,0.086956522
2/1/2021,HN - Ba Dinh - NOR - DP,Others,55.75,1.260869565,8,0.347826087
2/1/2021,HCM - Go Vap A - SOU - DP,Others,128,1.727272727,4,0.181818182
2/1/2021,NAD - Nam Dinh - NOR,DS,85.66666667,1.217391304,3,0.136363636
2/1/2021,HCM - District 10 - SOU - DP,EN,61.5,1.2,3,0.142857143
2/1/2021,ANG - An Giang - SOU,Tiki,63,1.4,1,0.05
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,54.4,1.4,5,0.25
2/1/2021,LA - Long An - SOU,DS,64,1.333333333,1,0.05
2/1/2021,HCM - Go Vap A - SOU - DP,XB,61.5,1.421052632,2,0.105263158
2/1/2021,DAK - Buon Ho - SOU - SUB 2,DS,197.4,1.95,4,0.210526316
2/1/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),62,1.666666667,4,0.222222222
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,XB,,1.166666667,0,0
2/1/2021,NAD - Nam Dinh - NOR,EN,68,1.157894737,1,0.055555556
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,,1.117647059,0,0
2/1/2021,PTH - Tam Nong - NOR - SUB 2,DS,109,1.388888889,0,0
2/1/2021,HCM - Go Vap A - SOU - DP,EN,69.33333333,1.315789474,2,0.133333333
2/1/2021,SOL - Moc Chau - NOR - SUB 2,DS,,1.352941176,0,0
2/1/2021,LAD - Bao Loc - SOU - SUB 2,Others,84.5,1.928571429,4,0.285714286
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,EN,100,1.65,2,0.142857143
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1.142857143,0,0
2/1/2021,THH - Thanh Hoa - NOR,Others,68.5,1.846153846,8,0.615384615
2/1/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,108.5,1.615384615,2,0.153846154
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,EN,110,1.6,1,0.076923077
2/1/2021,HCM - Go Vap A - SOU - DP,Tiki Return,,1.083333333,0,0
2/1/2021,HN - Ba Dinh - NOR - DP,Tiki,64,1.166666667,1,0.083333333
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,Others,61,1.636363636,2,0.181818182
2/1/2021,BIP - Binh Phuoc - SOU,EN,,1.5,0,0
2/1/2021,LA - Long An - SOU,Tiki,,1,0,0
2/1/2021,HCM - Phu Nhuan - SOU - DP,Others,92.33333333,1.7,3,0.3
2/1/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,,1.2,0,0
2/1/2021,THH - Thanh Hoa - NOR,Tiki,,2.888888889,0,0
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,Others,62,1.222222222,2,0.222222222
2/1/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,,1.333333333,0,0
2/1/2021,DAK - Buon Ho - SOU - SUB 2,Tiki,108,2.111111111,4,0.444444444
2/1/2021,LA - Long An - SOU,Others,,1,0,0
2/1/2021,HN - Ba Dinh - NOR - DP,Tiki Marketplace,16,1,1,0.111111111
2/1/2021,HCM - Phu Nhuan - SOU - DP,EN,61.33333333,1.642857143,1,0.111111111
2/1/2021,HN - Ba Dinh - NOR - DP,ES,93.25,2.375,4,0.5
2/1/2021,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,,1,0,0
2/1/2021,HCM - Phu Nhuan - SOU - DP,ES,109,1.714285714,1,0.142857143
2/1/2021,HCM - District 10 - SOU - DP,Tiki Return,,1,0,0
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,83,1.285714286,1,0.142857143
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,XB,,1.142857143,0,0
2/1/2021,HCM - District 10 - SOU - DP,Others,49.5,1.285714286,2,0.285714286
2/1/2021,HCM - Phu Nhuan - SOU - DP,Tiki,,1.142857143,0,0
2/1/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,,1,0,0
2/1/2021,THH - Thanh Hoa - NOR,ES,183,2.333333333,3,0.5
2/1/2021,LA - Long An - SOU,ES,,1.5,0,0
2/1/2021,NGA - Cua Lo - NOR - SUB 2,DS,594,1.5,1,0.166666667
2/1/2021,LAD - Bao Loc - SOU - SUB 2,XB,,1.166666667,0,0
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,ES,110,1.833333333,1,0.166666667
2/1/2021,NAD - Nam Dinh - NOR,Others,37,1,1,0.2
2/1/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,,1,0,0
2/1/2021,BIP - Binh Phuoc - SOU,Others,61,1.6,2,0.4
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,37,1.2,1,0.2
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,ES,63,1.8,1,0.2
2/1/2021,BIP - Binh Phuoc - SOU,XB,15,1.2,1,0.2
2/1/2021,HCM - District 10 - SOU - DP,Tiki Marketplace,15,1.4,1,0.2
2/1/2021,HCM - Go Vap A - SOU - DP,ES,489,1.8,1,0.2
2/1/2021,HCM - District 10 - SOU - DP,ES,,1.4,0,0
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Return,,1.2,0,0
2/1/2021,PTH - Tam Nong - NOR - SUB 2,EN,85,1.666666667,1,0.2
2/1/2021,HN - Bac Tu Liem - NOR - DP,XB,,1,0,0
2/1/2021,ANG - An Giang - SOU,ES,110,1.75,1,0.25
2/1/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,,1,0,0
2/1/2021,HN - Bac Tu Liem - NOR - DP,Others,,1,0,0
2/1/2021,HCM - District 10 - SOU - DP,Tiki,87,1,1,0.25
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki,78,1.5,1,0.25
2/1/2021,SOL - Moc Chau - NOR - SUB 2,EN,,1.25,0,0
2/1/2021,LAD - Bao Loc - SOU - SUB 2,ES,,2,0,0
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1,0,0
2/1/2021,NGA - Cua Lo - NOR - SUB 2,Others,85,1.666666667,1,0.333333333
2/1/2021,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,37,2,2,0.666666667
2/1/2021,SOL - Moc Chau - NOR - SUB 2,Others,,1,0,0
2/1/2021,LA - Long An - SOU,EN,,1,0,0
2/1/2021,PTH - Tam Nong - NOR - SUB 2,Others,72,2.333333333,2,0.666666667
2/1/2021,NAD - Nam Dinh - NOR,XB,,1.333333333,0,0
2/1/2021,ANG - An Giang - SOU,Tiki Marketplace,,1.333333333,0,0
2/1/2021,DAK - Buon Ho - SOU - SUB 2,ES,,1.333333333,0,0
2/1/2021,BIP - Binh Phuoc - SOU,Tiki,16,1,1,0.5
2/1/2021,ANG - An Giang - SOU,XB,,1,0,0
2/1/2021,THH - Thanh Hoa - NOR,XB,,1,0,0
2/1/2021,DAK - Buon Ho - SOU - SUB 2,Others,,2,0,0
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,Partnerships,,1,0,0
2/1/2021,HCM - Go Vap A - SOU - DP,Tiki,,1,0,0
2/1/2021,NAD - Nam Dinh - NOR,ES,110,2.5,1,0.5
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,,1.5,0,0
2/1/2021,HN - Hai Ba Trung 1 - NOR - DP,Partnerships,,1,0,0
2/1/2021,HN - Thanh Xuan 1 - NOR - DP,Partnerships,,1,0,0
2/1/2021,HN - Bac Tu Liem - NOR - DP,ES,,2,0,0
2/1/2021,HN - Bac Tu Liem - NOR - DP,Tiki,,1,0,0
2/1/2021,DAK - Buon Ho - SOU - SUB 2,EN,96,1.666666667,0,0
2/1/2021,HCM - Phu Nhuan - SOU - DP,Tiki Return,,1,0,0
2/1/2021,THH - Thanh Hoa - NOR,Tiki Marketplace,87,2,1,0.5
2/1/2021,LA - Long An - SOU,XB,,1,0,0
2/1/2021,HN - Ba Dinh - NOR - DP,Partnerships,,1,0,0
2/1/2021,ANG - An Giang - SOU,EN,75,2.666666667,1,1
2/1/2021,HN - Thanh Xuan 2 - NOR - DP,ES,,3,0,0
2/1/2021,DAK - Buon Ho - SOU - SUB 2,XB,,1,0,0
2/1/2021,BIP - Binh Phuoc - SOU,Tiki Marketplace,,2,0,0
2/1/2021,SOL - Moc Chau - NOR - SUB 2,ES,,1,0,0
2/1/2021,HCM - Binh Thanh 1 - SOU - DP,Partnerships,,2,0,0
2/1/2021,LAD - Bao Loc - SOU - SUB 2,Partnerships,,1,0,0
2/1/2021,HCM - Phu Nhuan - SOU - DP,Partnerships,,1,0,0
2/1/2021,ANG - An Giang - SOU,Partnerships,,1,0,0
2/1/2021,PTH - Tam Nong - NOR - SUB 2,ES,85,3,1,1
2/1/2021,PTH - Tam Nong - NOR - SUB 2,XB,,1,0,0
2/1/2021,HN - Bac Tu Liem - NOR - DP,Tiki Return,,1,0,0
2/1/2021,BIP - Binh Phuoc - SOU,ES,110,4,1,1
2/1/2021,NAD - Nam Dinh - NOR,Partnerships,,1,0,0
2/1/2021,NGA - Cua Lo - NOR - SUB 2,EN,38,2,,
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,66.03278689,1.414409811,61,0.031170158
1/31/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,75.66666667,1.383248731,72,0.045685279
1/31/2021,HCM - District 10 - SOU - DP,Shopee Vietnam,54.97435897,1.573694646,39,0.025776603
1/31/2021,THH - Thanh Hoa - NOR,Shopee Vietnam,64.01428571,1.156048676,70,0.050107373
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,49.125,1.140221402,64,0.047232472
1/31/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,56.37209302,1.083018868,43,0.03245283
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,54.2826087,1.24267101,46,0.037459283
1/31/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,36.42105263,1.04156276,19,0.015793849
1/31/2021,NAD - Nam Dinh - NOR,Shopee Vietnam,49.6,1.027644231,20,0.024038462
1/31/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,60.85714286,1.457459926,7,0.008631319
1/31/2021,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,55.27777778,1.149621212,36,0.068181818
1/31/2021,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),65.65,1.386740331,79,0.22005571
1/31/2021,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,62.96153846,1.661721068,26,0.077151335
1/31/2021,BIP - Binh Phuoc - SOU,Shopee Vietnam,62.78571429,1.222222222,14,0.050179211
1/31/2021,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,57.5,1.152173913,8,0.028985507
1/31/2021,LA - Long An - SOU,Shopee Vietnam,66.5,1.080152672,2,0.007633588
1/31/2021,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),50.33333333,1.077625571,15,0.068493151
1/31/2021,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,76.24,1.316037736,25,0.117924528
1/31/2021,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),59.75,1.294117647,24,0.141176471
1/31/2021,LA - Long An - SOU,Lazada Master Account (ASC),52.83333333,1.173076923,12,0.076923077
1/31/2021,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),64,1.008333333,1,0.008333333
1/31/2021,PTH - Tam Nong - NOR - SUB 2,Lazada Master Account (ASC),52.57142857,1.426229508,26,0.216666667
1/31/2021,LAD - Bao Loc - SOU - SUB 2,Lazada Master Account (ASC),57.92,2.072072072,25,0.225225225
1/31/2021,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,25.8,1.168316832,5,0.04950495
1/31/2021,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,61.33333333,1.257425743,3,0.02970297
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),33.85714286,1.43877551,7,0.071428571
1/31/2021,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),61,1.680412371,4,0.041237113
1/31/2021,THH - Thanh Hoa - NOR,DS,148.6363636,1.354166667,11,0.114583333
1/31/2021,HCM - District 10 - SOU - DP,DS,89.33333333,1.974358974,4,0.053333333
1/31/2021,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),56.2,1.256756757,5,0.067567568
1/31/2021,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),58.44444444,1.333333333,9,0.15
1/31/2021,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),86,1.508474576,2,0.033898305
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,DS,79,1.465517241,3,0.052631579
1/31/2021,HCM - Go Vap A - SOU - DP,DS,118,1.563636364,3,0.057692308
1/31/2021,HCM - Phu Nhuan - SOU - DP,DS,59.33333333,1.754716981,3,0.057692308
1/31/2021,NAD - Nam Dinh - NOR,DS,13,1.057692308,1,0.019230769
1/31/2021,LAD - Bao Loc - SOU - SUB 2,Tiki,61,1.705882353,5,0.098039216
1/31/2021,HN - Bac Tu Liem - NOR - DP,DS,99.75,1.254901961,4,0.078431373
1/31/2021,LA - Long An - SOU,DS,77,1.06,1,0.020408163
1/31/2021,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),32.5,1.14893617,4,0.085106383
1/31/2021,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),59.4,1.195121951,5,0.125
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),62,1.176470588,1,0.029411765
1/31/2021,NAD - Nam Dinh - NOR,Tiki,13,1,1,0.03125
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,DS,115.1666667,1.580645161,6,0.193548387
1/31/2021,LAD - Bao Loc - SOU - SUB 2,DS,98.85714286,2.096774194,7,0.225806452
1/31/2021,HCM - District 10 - SOU - DP,XB,45.33333333,1.8,2,0.068965517
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,XB,62,1.517241379,0,0
1/31/2021,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),32,1.28,6,0.24
1/31/2021,NGA - Cua Lo - NOR - SUB 2,Lazada Master Account (ASC),35,1.434782609,6,0.260869565
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),49,1.227272727,2,0.090909091
1/31/2021,PTH - Tam Nong - NOR - SUB 2,DS,114.5,1.952380952,4,0.19047619
1/31/2021,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,48.66666667,1.761904762,6,0.285714286
1/31/2021,DAK - Buon Ho - SOU - SUB 2,DS,117.8,1.5,4,0.210526316
1/31/2021,BIP - Binh Phuoc - SOU,DS,115.5,1.608695652,2,0.105263158
1/31/2021,THH - Thanh Hoa - NOR,EN,150.8571429,1.727272727,4,0.222222222
1/31/2021,PTH - Tam Nong - NOR - SUB 2,Tiki,24.5,1.277777778,2,0.111111111
1/31/2021,LA - Long An - SOU,Others,,1.176470588,0,0
1/31/2021,HN - Ba Dinh - NOR - DP,DS,51,1.333333333,1,0.058823529
1/31/2021,NGA - Cua Lo - NOR - SUB 2,DS,71.5,1.4375,2,0.125
1/31/2021,HCM - Go Vap A - SOU - DP,XB,,1.266666667,0,0
1/31/2021,HCM - District 10 - SOU - DP,Others,38,1.714285714,1,0.071428571
1/31/2021,HN - Thanh Xuan 1 - NOR - DP,DS,,1,0,0
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,Others,93,1.857142857,3,0.214285714
1/31/2021,NAD - Nam Dinh - NOR,Others,80,1.384615385,5,0.384615385
1/31/2021,THH - Thanh Hoa - NOR,Others,84.75,1.461538462,4,0.307692308
1/31/2021,NAD - Nam Dinh - NOR,EN,13,1.066666667,0,0
1/31/2021,HN - Thanh Xuan 1 - NOR - DP,Others,110,1.363636364,1,0.090909091
1/31/2021,LAD - Bao Loc - SOU - SUB 2,EN,82.5,2,2,0.181818182
1/31/2021,LAD - Bao Loc - SOU - SUB 2,Others,204,2,1,0.090909091
1/31/2021,NAD - Nam Dinh - NOR,Tiki Marketplace,,1,0,0
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,DS,110,1.7,1,0.1
1/31/2021,SOL - Moc Chau - NOR - SUB 2,DS,52,1.8,2,0.2
1/31/2021,BIP - Binh Phuoc - SOU,Others,109,1.444444444,1,0.111111111
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,EN,,1.555555556,0,0
1/31/2021,HN - Bac Tu Liem - NOR - DP,Others,81.25,1.625,4,0.5
1/31/2021,DAK - Buon Ho - SOU - SUB 2,Tiki Marketplace,74,1.428571429,1,0.142857143
1/31/2021,DAK - Buon Ho - SOU - SUB 2,Others,193.5,2,2,0.285714286
1/31/2021,BIP - Binh Phuoc - SOU,ES,124.4,3,5,0.714285714
1/31/2021,HCM - District 10 - SOU - DP,EN,61,1.75,1,0.142857143
1/31/2021,HCM - Phu Nhuan - SOU - DP,EN,,1.428571429,0,0
1/31/2021,HN - Ba Dinh - NOR - DP,EN,14,1.142857143,0,0
1/31/2021,HCM - Go Vap A - SOU - DP,Tiki Marketplace,161,1.333333333,1,0.166666667
1/31/2021,HCM - Go Vap A - SOU - DP,EN,60,1.5,1,0.166666667
1/31/2021,BIP - Binh Phuoc - SOU,EN,122,2.333333333,2,0.333333333
1/31/2021,HN - Bac Tu Liem - NOR - DP,EN,49,1.363636364,1,0.166666667
1/31/2021,HCM - Phu Nhuan - SOU - DP,XB,,1.5,0,0
1/31/2021,PTH - Tam Nong - NOR - SUB 2,Others,108,1.5,1,0.166666667
1/31/2021,HCM - Go Vap A - SOU - DP,Others,72,1.833333333,2,0.333333333
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,EN,204,1.428571429,1,0.166666667
1/31/2021,BIP - Binh Phuoc - SOU,Tiki,,1.6,0,0
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,Others,98.5,2,2,0.4
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,,1.8,0,0
1/31/2021,HCM - Go Vap A - SOU - DP,ES,317,2.2,2,0.4
1/31/2021,DAK - Buon Ho - SOU - SUB 2,Tiki,99,1.2,1,0.2
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,ES,90.5,2.2,2,0.4
1/31/2021,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,41,1,1,0.2
1/31/2021,HN - Ba Dinh - NOR - DP,Others,38,1.4,1,0.2
1/31/2021,HCM - District 10 - SOU - DP,ES,109,2.25,1,0.25
1/31/2021,THH - Thanh Hoa - NOR,Tiki Marketplace,13,1,1,0.25
1/31/2021,HN - Ba Dinh - NOR - DP,Tiki,,1,0,0
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,,1,0,0
1/31/2021,LA - Long An - SOU,Tiki,31,1.25,1,0.25
1/31/2021,SOL - Moc Chau - NOR - SUB 2,Tiki,,1,0,0
1/31/2021,DAK - Buon Ho - SOU - SUB 2,EN,313.5,3,2,0.666666667
1/31/2021,HCM - District 10 - SOU - DP,Tiki Marketplace,,1.666666667,0,0
1/31/2021,THH - Thanh Hoa - NOR,ES,111,1.666666667,2,0.666666667
1/31/2021,BIP - Binh Phuoc - SOU,XB,39,1,1,0.333333333
1/31/2021,LA - Long An - SOU,EN,102,2.2,0,0
1/31/2021,HCM - Phu Nhuan - SOU - DP,ES,,1.333333333,0,0
1/31/2021,PTH - Tam Nong - NOR - SUB 2,Tiki Marketplace,60,2,1,0.333333333
1/31/2021,NAD - Nam Dinh - NOR,ES,,1,0,0
1/31/2021,DAK - Buon Ho - SOU - SUB 2,ES,121,2.5,1,0.5
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,Others,,1.5,0,0
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,EN,,1,0,0
1/31/2021,THH - Thanh Hoa - NOR,Tiki,,1,0,0
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,XB,,1,0,0
1/31/2021,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,,1,0,0
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,129,2,1,0.5
1/31/2021,NGA - Cua Lo - NOR - SUB 2,ES,130,3,1,0.5
1/31/2021,SOL - Moc Chau - NOR - SUB 2,Tiki Marketplace,,1,0,0
1/31/2021,PTH - Tam Nong - NOR - SUB 2,ES,132,2.5,1,0.5
1/31/2021,HN - Ba Dinh - NOR - DP,Tiki Marketplace,110,2,1,0.5
1/31/2021,HCM - Phu Nhuan - SOU - DP,Tiki Return,87,2.5,1,0.5
1/31/2021,PTH - Tam Nong - NOR - SUB 2,EN,37,1.6,0,0
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,XB,,1.5,0,0
1/31/2021,NGA - Cua Lo - NOR - SUB 2,Others,,2,0,0
1/31/2021,THH - Thanh Hoa - NOR,XB,,1,0,0
1/31/2021,HCM - Phu Nhuan - SOU - DP,Others,,1,0,0
1/31/2021,HCM - Go Vap A - SOU - DP,Tiki Return,,3,0,0
1/31/2021,HCM - Phu Nhuan - SOU - DP,Partnerships,,1,0,0
1/31/2021,HN - Ba Dinh - NOR - DP,XB,,1,0,0
1/31/2021,THH - Thanh Hoa - NOR,Partnerships,,1,0,0
1/31/2021,SOL - Moc Chau - NOR - SUB 2,EN,,1,0,0
1/31/2021,BIP - Binh Phuoc - SOU,Tiki Marketplace,,1,0,0
1/31/2021,HCM - Phu Nhuan - SOU - DP,Tiki,,1,0,0
1/31/2021,LA - Long An - SOU,Partnerships,,1,0,0
1/31/2021,HN - Thanh Xuan 2 - NOR - DP,ES,,1,0,0
1/31/2021,LA - Long An - SOU,ES,,1,0,0
1/31/2021,DAK - Buon Ho - SOU - SUB 2,XB,,1,0,0
1/31/2021,LA - Long An - SOU,Tiki Marketplace,,1,0,0
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki,,1,0,0
1/31/2021,LAD - Bao Loc - SOU - SUB 2,Partnerships,,1,0,0
1/31/2021,NAD - Nam Dinh - NOR,XB,,1,0,0
1/31/2021,SOL - Moc Chau - NOR - SUB 2,XB,,1,0,0
1/31/2021,NAD - Nam Dinh - NOR,Partnerships,,1,0,0
1/31/2021,HN - Hai Ba Trung 1 - NOR - DP,ES,,1,0,0
1/31/2021,LAD - Bao Loc - SOU - SUB 2,ES,,3,0,0
1/31/2021,HCM - Binh Thanh 1 - SOU - DP,Tiki Return,,1,0,0
1/31/2021,NGA - Cua Lo - NOR - SUB 2,EN,62,3,,
1/31/2021,HN - Thanh Xuan 1 - NOR - DP,EN,62,1.333333333,,
1/30/2021,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,64.19727891,1.183972912,147,0.033182844
1/30/2021,HN - Ba Dinh - NOR - DP,Shopee Vietnam,35.23076923,1.11281637,78,0.021001616
1/30/2021,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,61.98795181,1.226233122,83,0.022871314
1/30/2021,HCM - Go Vap A - SOU - DP,Shopee Vietnam,78.50485437,1.237873754,103,0.034219269
1/30/2021,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,58.84210526,1.337710438,38,0.012794613
1/30/2021,HCM - District 10 - SOU - DP,Shopee Vietnam,71.42424242,1.298296484,66,0.023921711
1/30/2021,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,96.12903226,1.360015032,124,0.046599023
1/30/2021,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,59.63414634,1.168952008,41,0.020078355
