cal_date,shipper_group,hub_name,avg_pending_time_dest_hub,avg_delivery_attempts,total_orders,rts_orders,rts_rate
6/15/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,56.25,1.205479452,433,30,0.069284065
2/26/2021,Non-Shopee,HCM - District 10 - SOU - DP,45.83333333,1.159453303,433,28,0.064665127
4/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,78.40740741,1.266666667,433,20,0.046189376
2/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,73.92857143,1.269487751,432,33,0.076388889
5/24/2021,Non-Shopee,HCM - District 7 - SOU - DP,75.36842105,1.484018265,432,33,0.076388889
1/27/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,74.42307692,1.168949772,432,24,0.055555556
2/8/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,211.9565217,1.589327146,431,92,0.213457077
5/6/2021,Non-Shopee,HCM - District 10 - SOU - DP,58.95652174,1.229357798,431,22,0.051044084
2/18/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,57.625,1.120649652,431,8,0.018561485
7/2/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,55.33333333,1.067285383,431,6,0.013921114
1/23/2021,Non-Shopee,HCM - District 10 - SOU - DP,66.9375,1.374429224,430,28,0.065116279
2/1/2021,Non-Shopee,HCM - District 7 - SOU - DP,67.48275862,1.314350797,430,27,0.062790698
3/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,75.75757576,1.284738041,430,26,0.060465116
3/11/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,65.67346939,1.463133641,429,47,0.10955711
6/7/2021,Non-Shopee,HCM - District 10 - SOU - DP,48.21428571,1.164733179,429,13,0.03030303
1/28/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,72.71428571,1.352272727,428,46,0.107476636
3/13/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,77.27586207,1.381944444,428,26,0.060747664
5/3/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,48.66666667,1.25,428,6,0.014018692
6/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,106.4909091,1.354460094,426,55,0.129107981
2/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,55.51282051,1.367205543,426,34,0.079812207
6/21/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,108.1388889,1.260180995,426,26,0.061032864
6/13/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,54.18181818,1.177985948,426,11,0.025821596
6/17/2021,Non-Shopee,HCM - District 7 - SOU - DP,125.8723404,1.292343387,425,44,0.103529412
4/19/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,83.23684211,1.418013857,425,34,0.08
5/29/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,91.67213115,1.463869464,424,58,0.136792453
6/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,56.33333333,1.214285714,424,27,0.063679245
3/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,66.5,1.261682243,424,23,0.054245283
3/2/2021,Shopee,HCM - Thu Duc - SOU - DP,62.07692308,1.181603774,424,13,0.030660377
1/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,57.22,1.351851852,423,45,0.106382979
3/19/2021,Non-Shopee,HCM - District 7 - SOU - DP,78.38095238,1.226851852,423,15,0.035460993
3/11/2021,Non-Shopee,HCM - District 7 - SOU - DP,63.79310345,1.245901639,422,27,0.063981043
1/27/2021,Non-Shopee,HCM - District 10 - SOU - DP,57.15384615,1.147540984,422,24,0.056872038
7/16/2021,Shopee,HCM - Thu Duc - SOU - DP,79.28282828,1.190023753,421,99,0.235154394
4/14/2021,Non-Shopee,HCM - District 7 - SOU - DP,76.32,1.454965358,421,40,0.095011876
3/12/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,65.44,1.274881517,421,24,0.057007126
4/8/2021,Non-Shopee,HCM - District 10 - SOU - DP,74.09090909,1.28,421,19,0.045130641
1/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,82.88888889,1.536470588,421,17,0.040380048
5/10/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,41.52941176,1.158508159,421,16,0.038004751
3/19/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,63.86486486,1.248847926,420,29,0.069047619
3/26/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,75.75,1.161214953,420,17,0.04047619
2/18/2021,Shopee,HCM - District 7 - SOU - DP,75.15384615,1.202863962,419,13,0.031026253
2/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,45.73913043,1.418660287,418,46,0.110047847
3/30/2021,Non-Shopee,HCM - District 7 - SOU - DP,78.47619048,1.346793349,418,19,0.045454545
5/10/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,73.12765957,1.375886525,417,44,0.105515588
3/15/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,64.7027027,1.270588235,417,34,0.081534772
1/25/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,60.08333333,1.364485981,417,33,0.079136691
1/13/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,60.34146341,1.278037383,416,33,0.079326923
6/27/2021,Shopee,HCM - Thu Duc - SOU - DP,89.89473684,1.129807692,416,19,0.045673077
5/27/2021,Non-Shopee,HCM - District 7 - SOU - DP,57.70967742,1.335714286,415,30,0.072289157
3/30/2021,Shopee,HCM - Thu Duc - SOU - DP,67.41176471,1.21686747,415,17,0.040963855
2/1/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,146.0533333,1.55399061,414,67,0.161835749
4/29/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,153.3125,1.438848921,414,47,0.11352657
7/15/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,65.15789474,1.229314421,414,30,0.072463768
6/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,73.79411765,1.199524941,414,29,0.070048309
7/2/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,83.60869565,1.224880383,414,22,0.053140097
1/27/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,50.71428571,1.194244604,414,13,0.031400966
5/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,71.40384615,1.46778043,413,48,0.11622276
7/29/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,58.7027027,1.385542169,413,36,0.08716707
3/9/2021,Non-Shopee,HCM - District 7 - SOU - DP,62.44117647,1.279904306,413,30,0.072639225
6/12/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,59.7,1.191846523,413,10,0.024213075
5/25/2021,Shopee,HCM - Thu Duc - SOU - DP,53.33333333,1.330097087,412,18,0.04368932
3/21/2021,Shopee,HCM - District 7 - SOU - DP,65.28571429,1.371359223,412,7,0.016990291
7/1/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,54.5,1.082524272,412,4,0.009708738
3/16/2021,Shopee,HCM - Thu Duc - SOU - DP,66,1.221411192,411,13,0.03163017
4/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,68.73015873,1.448275862,410,47,0.114634146
2/26/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,67.84210526,1.157894737,410,17,0.041463415
5/21/2021,Non-Shopee,HCM - District 7 - SOU - DP,79.42222222,1.655339806,409,42,0.102689487
3/15/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,76.10869565,1.492788462,409,41,0.100244499
7/10/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,68.65517241,1.211165049,409,28,0.068459658
2/1/2021,Non-Shopee,HCM - District 10 - SOU - DP,55.29032258,1.311904762,409,25,0.061124694
5/15/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,66.33333333,1.252403846,409,25,0.061124694
7/9/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,72.075,1.220379147,408,31,0.075980392
6/7/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,76.26315789,1.1937046,408,18,0.044117647
1/29/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,87.57446809,1.449029126,407,44,0.108108108
5/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,83.85714286,1.439320388,407,37,0.090909091
2/4/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,60.34883721,1.216152019,407,36,0.088452088
1/27/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,85.91891892,1.206730769,407,32,0.078624079
3/4/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,57.41935484,1.267639903,407,30,0.073710074
6/12/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,107.1304348,1.189189189,407,23,0.056511057
6/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,92.46938776,1.323600973,406,46,0.113300493
7/2/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,158.2173913,1.314634146,406,44,0.108374384
5/2/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,84,1.95,406,30,0.073891626
3/23/2021,Shopee,HCM - Thu Duc - SOU - DP,60.35294118,1.226600985,406,17,0.041871921
5/27/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,100.8717949,1.308252427,405,35,0.086419753
4/23/2021,Non-Shopee,HCM - District 7 - SOU - DP,90.95652174,1.298765432,405,23,0.056790123
2/26/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,59.62068966,1.248210024,405,21,0.051851852
4/5/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,60.72413793,1.23373494,404,27,0.066831683
7/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,58.9047619,1.136585366,404,19,0.047029703
5/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,79.63333333,1.479115479,402,27,0.067164179
5/17/2021,Non-Shopee,HCM - District 7 - SOU - DP,74.03571429,1.420289855,402,22,0.054726368
1/21/2021,Non-Shopee,HCM - District 10 - SOU - DP,71.45238095,1.349168646,401,34,0.08478803
6/28/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,50.76470588,1.152542373,401,13,0.032418953
7/1/2021,Non-Shopee,HCM - District 7 - SOU - DP,63.72222222,1.296296296,400,32,0.08
4/12/2021,Non-Shopee,HCM - District 10 - SOU - DP,47.88888889,1.238554217,400,22,0.055
7/2/2021,Non-Shopee,HCM - District 10 - SOU - DP,81.46666667,1.158808933,400,13,0.0325
2/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,240.122807,1.368159204,399,56,0.140350877
4/16/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,77.67241379,1.417249417,398,40,0.100502513
3/29/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,62.0625,1.233415233,398,29,0.072864322
4/16/2021,Non-Shopee,HCM - District 7 - SOU - DP,87.79591837,1.376777251,397,31,0.078085642
5/8/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,76.7027027,1.373464373,397,30,0.075566751
3/19/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,68,1.194029851,397,24,0.060453401
7/20/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,88.95652174,1.151133501,397,23,0.057934509
5/4/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,75.19148936,1.392947103,396,47,0.118686869
3/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,60.80487805,1.3825,396,38,0.095959596
4/8/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,68.66666667,1.326388889,396,19,0.047979798
7/3/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,31.14285714,1.22418136,396,13,0.032828283
4/12/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,57.65909091,1.228571429,395,30,0.075949367
3/19/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,82.27586207,1.251243781,395,26,0.065822785
6/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,67.875,1.26566416,395,22,0.055696203
5/15/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,92.10869565,1.511221945,394,42,0.106598985
2/4/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,141.195122,1.21446384,394,35,0.088832487
1/28/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,58.78947368,1.310344828,394,34,0.086294416
6/21/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,50.39130435,1.160891089,394,16,0.040609137
2/1/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,96.75,1.3175,393,30,0.076335878
3/1/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,61.7,1.362944162,393,30,0.076335878
6/21/2021,Non-Shopee,HCM - District 7 - SOU - DP,111.3968254,1.265060241,392,47,0.119897959
4/29/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,126.3666667,1.304568528,391,29,0.074168798
7/17/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,58.2,1.144670051,391,14,0.035805627
6/8/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,102.1,1.300254453,390,28,0.071794872
5/31/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,60.25454545,1.397959184,389,52,0.133676093
2/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,68.02040816,1.339240506,389,45,0.115681234
4/22/2021,Non-Shopee,HCM - District 10 - SOU - DP,52.70967742,1.203473945,389,25,0.064267352
1/31/2021,Shopee,HCM - Thu Duc - SOU - DP,57.9,1.290488432,389,20,0.051413882
6/12/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,82.75,1.303571429,389,19,0.048843188
3/27/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,93.30434783,1.389873418,388,41,0.105670103
1/16/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,67.24242424,1.395465995,388,31,0.079896907
2/25/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,56.73333333,1.194936709,388,26,0.067010309
4/5/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,57.51724138,1.308457711,388,24,0.06185567
7/7/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,90,1.263414634,388,21,0.054123711
5/20/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,60,1.165394402,388,17,0.043814433
1/10/2021,Shopee,HCM - Thu Duc - SOU - DP,48.66666667,1.332474227,388,9,0.023195876
3/12/2021,Non-Shopee,HCM - District 7 - SOU - DP,55.76666667,1.270618557,387,29,0.074935401
3/26/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,65,1.153266332,387,19,0.049095607
7/3/2021,Non-Shopee,HCM - District 10 - SOU - DP,62.6,1.284615385,387,17,0.043927649
1/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,76.1875,1.27480916,386,28,0.07253886
5/27/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,76.76666667,1.186700767,386,28,0.07253886
1/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,52,1.241116751,386,28,0.07253886
3/9/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,56.77777778,1.212820513,386,26,0.067357513
2/25/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,51.34375,1.264339152,386,25,0.064766839
6/18/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,107.6666667,1.233009709,386,25,0.064766839
2/26/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,75.08,1.1675,386,21,0.054404145
1/29/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,63.80952381,1.174807198,385,20,0.051948052
6/10/2021,Non-Shopee,HCM - District 10 - SOU - DP,42,1.137662338,385,16,0.041558442
4/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,89.97777778,1.456852792,384,40,0.104166667
2/4/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,148.6829268,1.419847328,384,37,0.096354167
3/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,91.27777778,1.351282051,384,34,0.088541667
1/28/2021,Non-Shopee,HCM - District 10 - SOU - DP,49.11428571,1.2475,384,24,0.0625
1/30/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,98,1.318181818,383,35,0.091383812
5/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,81.15789474,1.444730077,383,34,0.088772846
1/28/2021,Non-Shopee,HCM - District 7 - SOU - DP,65.78125,1.265984655,383,27,0.070496084
6/25/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,66.16,1.192307692,383,25,0.065274151
5/20/2021,Non-Shopee,HCM - District 7 - SOU - DP,73.45833333,1.309278351,383,21,0.054830287
7/1/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,98.8,1.206632653,383,12,0.031331593
3/29/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,68.725,1.340966921,382,35,0.091623037
2/20/2021,Non-Shopee,HCM - District 7 - SOU - DP,62.875,1.451282051,382,28,0.073298429
3/21/2021,Shopee,HCM - District 10 - SOU - DP,30.55555556,1.471204188,382,9,0.023560209
6/3/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,88.36585366,1.354755784,381,40,0.104986877
1/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,81.71875,1.379844961,381,29,0.076115486
5/15/2021,Non-Shopee,HCM - District 7 - SOU - DP,90.38709677,1.480719794,381,25,0.065616798
6/24/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,63.24,1.157760814,381,21,0.05511811
5/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,107.4468085,1.454308094,380,45,0.118421053
3/30/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,65.5,1.261096606,380,28,0.073684211
1/30/2021,Non-Shopee,HCM - District 7 - SOU - DP,64.5,1.493573265,380,28,0.073684211
1/7/2021,Non-Shopee,HCM - District 7 - SOU - DP,75.32258065,1.316455696,380,21,0.055263158
3/30/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,66.85714286,1.207792208,380,17,0.044736842
1/25/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,58.1509434,1.334203655,379,53,0.139841689
5/17/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,53.86666667,1.223650386,379,26,0.068601583
4/29/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,143.3571429,1.299479167,379,25,0.065963061
5/10/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,56.5,1.24611399,379,25,0.065963061
5/20/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,61.73684211,1.14507772,378,17,0.044973545
7/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,152.3076923,1.585051546,377,175,0.464190981
2/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,69.28205128,1.367875648,377,32,0.084880637
4/29/2021,Non-Shopee,HCM - District 7 - SOU - DP,145.2,1.374670185,376,18,0.04787234
3/19/2021,Non-Shopee,HCM - District 10 - SOU - DP,93,1.258397933,376,16,0.042553191
6/30/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,60.75,1.248717949,376,15,0.039893617
5/2/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,56.92307692,1.819843342,375,37,0.098666667
1/25/2021,Non-Shopee,HCM - District 7 - SOU - DP,49.35483871,1.317010309,375,26,0.069333333
7/16/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,49.9047619,1.085106383,375,21,0.056
3/12/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,75.91666667,1.482758621,374,33,0.088235294
1/14/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,62.04166667,1.276923077,374,19,0.050802139
7/14/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,60.8,1.090666667,374,10,0.026737968
3/14/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,65.42857143,1.251336898,374,7,0.018716578
5/21/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,88.70212766,1.637566138,373,44,0.117962466
3/1/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,63.48484848,1.339572193,373,33,0.08847185
1/7/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,47.92592593,1.275590551,373,23,0.061662198
2/22/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,61.63888889,1.364116095,372,34,0.091397849
4/23/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,93.1,1.438172043,372,30,0.080645161
3/4/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,50.74074074,1.133333333,372,25,0.067204301
1/21/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,46.15151515,1.139473684,371,27,0.07277628
2/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,152.2916667,1.407008086,370,48,0.12972973
1/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,48.35555556,1.356410256,370,33,0.089189189
6/22/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,78.17142857,1.223404255,370,31,0.083783784
5/5/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,67.75675676,1.386422977,370,29,0.078378378
1/22/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,76.68965517,1.281578947,370,25,0.067567568
5/6/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,92.45652174,1.429333333,369,43,0.116531165
4/19/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,87.36666667,1.30183727,369,26,0.070460705
2/25/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,39,1.160949868,369,17,0.046070461
3/30/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,67.04545455,1.235135135,368,21,0.057065217
1/25/2021,Non-Shopee,HCM - District 10 - SOU - DP,34.53846154,1.233421751,368,21,0.057065217
5/15/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,64.88888889,1.35483871,368,16,0.043478261
1/22/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,56.21052632,1.133333333,368,15,0.04076087
1/15/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,65.81081081,1.305851064,367,31,0.084468665
5/6/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,70.72,1.275675676,367,23,0.0626703
5/14/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,91.69387755,1.441176471,366,45,0.12295082
1/6/2021,Non-Shopee,HCM - District 10 - SOU - DP,52.76923077,1.191891892,366,25,0.068306011
7/12/2021,Non-Shopee,HCM - District 10 - SOU - DP,350.6415094,1.258152174,365,52,0.142465753
3/26/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,79.3877551,1.389033943,365,33,0.090410959
4/15/2021,Non-Shopee,HCM - District 7 - SOU - DP,61.02941176,1.37007874,365,26,0.071232877
7/1/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,66.2173913,1.190860215,365,22,0.060273973
1/6/2021,Non-Shopee,HCM - District 7 - SOU - DP,60.48,1.28342246,365,21,0.057534247
5/20/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,70.8,1.188679245,364,28,0.076923077
6/23/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,72.71428571,1.166666667,364,22,0.06043956
3/18/2021,Non-Shopee,HCM - District 7 - SOU - DP,78.43478261,1.348648649,364,19,0.052197802
2/27/2021,Non-Shopee,HCM - District 7 - SOU - DP,59.36363636,1.311827957,364,19,0.052197802
5/11/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,68.725,1.423497268,363,39,0.107438017
2/3/2021,Non-Shopee,HCM - District 7 - SOU - DP,85.60526316,1.413043478,363,35,0.096418733
3/20/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,95.59459459,1.513661202,362,35,0.096685083
7/12/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,75.82142857,1.25,362,27,0.074585635
6/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,112.5806452,1.218579235,362,27,0.074585635
3/30/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,56.91666667,1.219178082,362,22,0.060773481
7/10/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,65.57894737,1.151098901,362,18,0.049723757
2/17/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,57.45714286,1.423822715,361,35,0.096952909
3/18/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,70.47222222,1.392370572,361,34,0.094182825
6/23/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,99.8125,1.232240437,361,28,0.077562327
4/7/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,88.32258065,1.386666667,361,24,0.066481994
1/22/2021,Non-Shopee,HCM - District 7 - SOU - DP,80.52380952,1.262295082,361,19,0.052631579
4/28/2021,Non-Shopee,HCM - District 10 - SOU - DP,99.77777778,1.167115903,361,14,0.038781163
5/19/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,81.13513514,1.482288828,360,35,0.097222222
4/9/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,88.15909091,1.445623342,360,33,0.091666667
7/7/2021,Non-Shopee,HCM - District 10 - SOU - DP,109.6285714,1.24933687,360,24,0.066666667
1/22/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,64.88461538,1.284946237,360,22,0.061111111
4/10/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,83.48148148,1.57027027,360,22,0.061111111
6/19/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,46.09090909,1.32231405,360,22,0.061111111
7/22/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,62.75,1.110803324,360,16,0.044444444
2/17/2021,Shopee,HCM - District 10 - SOU - DP,49.10810811,1.348189415,359,37,0.103064067
4/9/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,73.75,1.328042328,359,29,0.080779944
4/26/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,97.88235294,1.352150538,359,29,0.080779944
5/5/2021,Non-Shopee,HCM - District 7 - SOU - DP,77.07894737,1.396825397,359,27,0.075208914
1/13/2021,Non-Shopee,HCM - District 7 - SOU - DP,65.95652174,1.297814208,359,21,0.058495822
3/5/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,68.75,1.286486486,359,19,0.052924791
4/3/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,80.47368421,1.43315508,359,10,0.027855153
7/30/2021,Non-Shopee,HCM - District 10 - SOU - DP,143.8888889,1.155988858,358,44,0.122905028
4/14/2021,Non-Shopee,HCM - Binh Thanh 1 - SOU - DP,55.28571429,1.253926702,358,29,0.081005587
6/28/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,48.34782609,1.18852459,358,20,0.055865922
3/17/2021,Non-Shopee,HCM - Thu Duc - SOU - DP,76.0625,1.332425068,357,26,0.072829132
5/15/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,91.46666667,1.635616438,357,25,0.070028011
4/10/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,64.125,1.232804233,357,23,0.06442577
2/27/2021,Non-Shopee,HCM - Phu Nhuan - SOU - DP,85,1.4375,357,17,0.047619048
5/24/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,60.15384615,1.24109589,356,24,0.06741573
1/18/2021,Non-Shopee,HCM - District 7 - SOU - DP,67.29166667,1.275482094,356,20,0.056179775
6/12/2021,Non-Shopee,HCM - Go Vap A - SOU - DP,67.35714286,1.170391061,356,13,0.036516854
7/5/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,56.25925926,1.220994475,355,26,0.073239437
3/12/2021,Non-Shopee,HCM - Tan Binh 1 - SOU - DP,50.61111111,1.133704735,355,18,0.050704225
7/14/2021,Shopee,HCM - Thu Duc - SOU - DP,84.59322034,1.302259887,354,59,0.166666667
4/19/2021,Non-Shopee,HCM - District 10 - SOU - DP,76.84615385,1.377410468,354,23,0.064971751
