cal_date,hub_name,shipper_group,total_orders,total_orders_kpi,first_mile_cancelled_rate,first_attempt_ontime_rate_kpi,pu_success_ontime_rate
2021-05-06,HCM - District 10 - SOU - DP,DS,143,142,0.01400000,1.00000000,0.90210000
2021-05-06,NAD - Nam Dinh - NOR,DS,8,8,0E-8,0.75000000,0.37500000
2021-05-06,HCM - Phu Nhuan - SOU - DP,DS,59,59,0.03390000,0.93220000,0.89830000
2021-05-06,BIP - Binh Phuoc - SOU,DS,10,10,0E-8,1.00000000,0.90000000
2021-05-06,LAD - Bao Loc - SOU - SUB 2,DS,38,38,0E-8,1.00000000,1.00000000
2021-05-06,HN - Thanh Xuan 1 - NOR - DP,DS,62,62,0.03230000,1.00000000,0.93550000
2021-05-06,HN - Thanh Xuan 2 - NOR - DP,DS,32,30,0.12500000,1.00000000,0.65630000
2021-05-06,HCM - Go Vap B - SOU - DP,DS,8,8,0E-8,1.00000000,0E-8
2021-05-06,HN - Hai Ba Trung 1 - NOR - DP,DS,434,434,0.00230000,1.00000000,0.78110000
2021-05-06,HCM - Go Vap A - SOU - DP,DS,91,89,0.02200000,0.98880000,0.94510000
2021-05-06,DAK - Buon Ho - SOU - SUB 2,DS,7,7,0.14290000,1.00000000,0.85710000
2021-05-06,HN - Bac Tu Liem - NOR - DP,EN,81,80,0.01230000,1.00000000,0.96300000
2021-05-06,NAD - Nam Dinh - NOR,EN,31,31,0E-8,1.00000000,1.00000000
2021-05-06,HN - Thanh Xuan 2 - NOR - DP,EN,3,3,0E-8,0E-8,0E-8
2021-05-06,LAD - Bao Loc - SOU - SUB 2,ES,30,30,0E-8,1.00000000,1.00000000
2021-05-06,HCM - Go Vap A - SOU - DP,ES,21,21,0E-8,1.00000000,1.00000000
2021-05-06,HCM - Binh Thanh 1 - SOU - DP,ES,55,55,0E-8,1.00000000,1.00000000
2021-05-06,HCM - District 10 - SOU - DP,ES,61,61,0E-8,1.00000000,0.95080000
2021-05-06,HN - Bac Tu Liem - NOR - DP,ES,1,1,0E-8,1.00000000,1.00000000
2021-05-06,HN - Hai Ba Trung 1 - NOR - DP,ES,19,19,0E-8,1.00000000,0E-8
2021-05-06,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),2,2,0E-8,1.00000000,0.50000000
2021-05-06,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),976,976,0.00100000,0.99690000,0.95900000
2021-05-06,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),17,17,0E-8,1.00000000,0.88240000
2021-05-06,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),13,13,0.07690000,1.00000000,0.84620000
2021-05-06,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),238,238,0E-8,1.00000000,0.94540000
2021-05-06,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),88,88,0E-8,0.92050000,0.79550000
2021-05-06,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),23,23,0.04350000,1.00000000,0.91300000
2021-05-06,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),2,2,0E-8,1.00000000,1.00000000
2021-05-06,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),27,27,0E-8,1.00000000,0.96300000
2021-05-06,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),17,17,0E-8,1.00000000,0.88240000
2021-05-06,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),20,20,0E-8,0.85000000,0.75000000
2021-05-06,LA - Long An - SOU,Lazada Master Account (ASC),234,227,0.02990000,1.00000000,0.97010000
2021-05-06,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),9,9,0E-8,1.00000000,1.00000000
2021-05-06,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),50,49,0.02000000,1.00000000,0.92000000
2021-05-06,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),14,14,0E-8,1.00000000,1.00000000
2021-05-06,HCM - Binh Thanh 1 - SOU - DP,Others,38,38,0E-8,1.00000000,1.00000000
2021-05-06,HCM - Go Vap A - SOU - DP,Others,3,3,0E-8,1.00000000,1.00000000
2021-05-06,HCM - District 10 - SOU - DP,Others,14,14,0E-8,1.00000000,1.00000000
2021-05-06,NAD - Nam Dinh - NOR,Others,1,1,0E-8,1.00000000,1.00000000
2021-05-06,HN - Thanh Xuan 1 - NOR - DP,Others,7,7,0E-8,1.00000000,0.42860000
2021-05-06,HN - Ba Dinh - NOR - DP,Others,1,1,0E-8,1.00000000,0E-8
2021-05-06,ANG - An Giang - SOU,Shopee Vietnam,19,19,0E-8,1.00000000,1.00000000
2021-05-06,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,37,37,0E-8,1.00000000,1.00000000
2021-05-06,LA - Long An - SOU,Shopee Vietnam,35,35,0.02860000,1.00000000,0.91430000
2021-05-06,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,8,8,0.12500000,1.00000000,0.37500000
2021-05-06,HCM - District 10 - SOU - DP,Shopee Vietnam,2806,2796,0.00860000,0.99960000,0.94800000
2021-05-06,HN - Ba Dinh - NOR - DP,Shopee Vietnam,3435,3430,0.01020000,1.00000000,0.93770000
2021-05-06,HCM - Go Vap A - SOU - DP,Shopee Vietnam,6459,6441,0.01150000,0.91180000,0.85930000
2021-05-06,NAD - Nam Dinh - NOR,Shopee Vietnam,1038,1024,0.02310000,0.98140000,0.71870000
2021-05-06,THH - Thanh Hoa - NOR,Shopee Vietnam,264,263,0.01890000,1.00000000,0.85230000
2021-05-06,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,4163,4138,0.01230000,1.00000000,0.85350000
2021-05-06,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,1881,1875,0.01280000,0.99680000,0.81340000
2021-05-06,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,1180,1173,0.01440000,0.98210000,0.90340000
2021-05-06,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,21,20,0.04760000,1.00000000,0.90480000
2021-05-06,BIP - Binh Phuoc - SOU,Shopee Vietnam,11,11,0E-8,1.00000000,1.00000000
2021-05-06,HCM - Go Vap B - SOU - DP,Shopee Vietnam,7,5,0.42860000,1.00000000,0.42860000
2021-05-06,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,6029,5998,0.02010000,0.99980000,0.92650000
2021-05-06,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,5044,5036,0.01250000,0.99960000,0.85210000
2021-05-06,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,3,3,0E-8,1.00000000,0.66670000
2021-05-06,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,4858,4845,0.01240000,0.99830000,0.94940000
2021-05-06,HCM - Go Vap A - SOU - DP,Tiki Marketplace,5,4,0.20000000,1.00000000,0.60000000
2021-05-06,HCM - Go Vap B - SOU - DP,Tiki Marketplace,1,1,0E-8,1.00000000,0E-8
2021-05-06,HCM - District 10 - SOU - DP,Tiki Marketplace,4,4,0E-8,1.00000000,0.50000000
2021-05-06,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,3,3,0E-8,1.00000000,0.66670000
2021-05-06,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,3,3,0.66670000,1.00000000,0E-8
2021-05-06,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-05-06,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,3,3,0.33330000,1.00000000,0.66670000
2021-05-06,HN - Ba Dinh - NOR - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-05-06,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,4,4,0.25000000,1.00000000,0.25000000
2021-05-06,NAD - Nam Dinh - NOR,Tiki Marketplace,28,28,0E-8,0.89290000,0.71430000
2021-05-06,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,4,4,0.25000000,1.00000000,0.75000000
2021-05-06,HN - Hai Ba Trung 1 - NOR - DP,XB,2,2,1.00000000,1.00000000,0E-8
2021-05-05,DAK - Buon Ho - SOU - SUB 2,DS,10,9,0.20000000,1.00000000,0.60000000
2021-05-05,BIP - Binh Phuoc - SOU,DS,11,11,0E-8,1.00000000,1.00000000
2021-05-05,HN - Thanh Xuan 2 - NOR - DP,DS,34,34,0E-8,1.00000000,0.85290000
2021-05-05,HN - Hai Ba Trung 1 - NOR - DP,DS,545,544,0.01280000,0.92650000,0.65320000
2021-05-05,HN - Ba Dinh - NOR - DP,DS,180,178,0.02220000,0.99440000,0.92780000
2021-05-05,LA - Long An - SOU,DS,7,7,0E-8,1.00000000,1.00000000
2021-05-05,NAD - Nam Dinh - NOR,DS,6,6,0E-8,1.00000000,0.83330000
2021-05-05,HCM - Binh Thanh 1 - SOU - DP,DS,127,126,0.00790000,1.00000000,0.79530000
2021-05-05,PTH - Tam Nong - NOR - SUB 2,DS,13,13,0E-8,1.00000000,1.00000000
2021-05-05,HCM - District 10 - SOU - DP,DS,147,140,0.05440000,1.00000000,0.91160000
2021-05-05,ANG - An Giang - SOU,DS,10,10,0E-8,1.00000000,1.00000000
2021-05-05,HCM - Go Vap B - SOU - DP,DS,1,1,0E-8,0E-8,0E-8
2021-05-05,THH - Thanh Hoa - NOR,DS,32,28,0.12500000,1.00000000,0.78130000
2021-05-05,HN - Bac Tu Liem - NOR - DP,DS,101,100,0.01980000,0.94000000,0.83170000
2021-05-05,HCM - Phu Nhuan - SOU - DP,DS,72,72,0.02780000,1.00000000,0.86110000
2021-05-05,HN - Thanh Xuan 1 - NOR - DP,DS,123,121,0.03250000,0.98350000,0.90240000
2021-05-05,HCM - Go Vap A - SOU - DP,DS,123,114,0.07320000,0.75440000,0.66670000
2021-05-05,HN - Bac Tu Liem - NOR - DP,EN,41,41,0E-8,0.97560000,0.95120000
2021-05-05,NAD - Nam Dinh - NOR,EN,51,51,0E-8,0.92160000,0.92160000
2021-05-05,THH - Thanh Hoa - NOR,EN,3,3,0E-8,1.00000000,0E-8
2021-05-05,HN - Thanh Xuan 2 - NOR - DP,EN,7,7,0E-8,1.00000000,0.71430000
2021-05-05,HCM - District 10 - SOU - DP,ES,26,26,0E-8,1.00000000,1.00000000
2021-05-05,HN - Hai Ba Trung 1 - NOR - DP,ES,5,5,0E-8,1.00000000,1.00000000
2021-05-05,LAD - Bao Loc - SOU - SUB 2,ES,23,23,0E-8,1.00000000,1.00000000
2021-05-05,HCM - Phu Nhuan - SOU - DP,ES,99,99,0E-8,1.00000000,1.00000000
2021-05-05,HCM - Go Vap A - SOU - DP,ES,18,18,0E-8,1.00000000,1.00000000
2021-05-05,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),14,14,0E-8,1.00000000,0.78570000
2021-05-05,LA - Long An - SOU,Lazada Master Account (ASC),257,257,0E-8,1.00000000,1.00000000
2021-05-05,SOL - Moc Chau - NOR - SUB 2,Lazada Master Account (ASC),4,4,0E-8,1.00000000,1.00000000
2021-05-05,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),11,11,0E-8,1.00000000,0.90910000
2021-05-05,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),8,8,0E-8,1.00000000,1.00000000
2021-05-05,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),38,38,0E-8,1.00000000,0.94740000
2021-05-05,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),100,100,0.01000000,1.00000000,0.95000000
2021-05-05,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),81,81,0E-8,0.96300000,0.90120000
2021-05-05,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),24,24,0E-8,0.83330000,0.54170000
2021-05-05,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),2,2,0E-8,1.00000000,1.00000000
2021-05-05,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),1042,1042,0.00100000,0.99710000,0.97600000
2021-05-05,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),24,24,0E-8,1.00000000,0.87500000
2021-05-05,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),232,232,0E-8,0.99140000,0.84910000
2021-05-05,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),56,56,0E-8,1.00000000,0.98210000
2021-05-05,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),8,8,0E-8,1.00000000,0.87500000
2021-05-05,HCM - District 10 - SOU - DP,Others,91,91,0E-8,1.00000000,1.00000000
2021-05-05,HCM - Binh Thanh 1 - SOU - DP,Others,40,40,0E-8,1.00000000,1.00000000
2021-05-05,HCM - Phu Nhuan - SOU - DP,Others,13,13,0E-8,1.00000000,1.00000000
2021-05-05,HN - Thanh Xuan 2 - NOR - DP,Others,1,1,0E-8,1.00000000,0E-8
2021-05-05,HN - Thanh Xuan 1 - NOR - DP,Others,7,7,0E-8,1.00000000,0.71430000
2021-05-05,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,11,10,0.27270000,0.80000000,0.54550000
2021-05-05,HCM - Go Vap A - SOU - DP,Shopee Vietnam,7821,7761,0.01740000,0.96040000,0.87920000
2021-05-05,NAD - Nam Dinh - NOR,Shopee Vietnam,1294,1267,0.02400000,0.97950000,0.83310000
2021-05-05,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,10073,9992,0.01640000,0.99940000,0.93140000
2021-05-05,HN - Ba Dinh - NOR - DP,Shopee Vietnam,5699,5649,0.01840000,0.99950000,0.93330000
2021-05-05,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,17,17,0E-8,1.00000000,0.82350000
2021-05-05,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,5027,4982,0.02050000,0.99980000,0.85040000
2021-05-05,NGA - Cua Lo - NOR - SUB 2,Shopee Vietnam,1,1,0E-8,1.00000000,0E-8
2021-05-05,HCM - District 10 - SOU - DP,Shopee Vietnam,3375,3346,0.01540000,0.99850000,0.92950000
2021-05-05,ANG - An Giang - SOU,Shopee Vietnam,13,13,0E-8,1.00000000,0.84620000
2021-05-05,THH - Thanh Hoa - NOR,Shopee Vietnam,708,653,0.08330000,0.99850000,0.87850000
2021-05-05,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,3167,3148,0.01580000,0.99870000,0.92420000
2021-05-05,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,7037,7008,0.01860000,0.99870000,0.86530000
2021-05-05,BIP - Binh Phuoc - SOU,Shopee Vietnam,25,25,0E-8,1.00000000,1.00000000
2021-05-05,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,6467,6427,0.01590000,0.99970000,0.93600000
2021-05-05,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,1982,1972,0.01310000,0.99490000,0.91570000
2021-05-05,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,23,23,0E-8,1.00000000,0.95650000
2021-05-05,HCM - Go Vap B - SOU - DP,Shopee Vietnam,20,10,0.65000000,0.70000000,0.20000000
2021-05-05,LA - Long An - SOU,Shopee Vietnam,41,41,0E-8,0.97560000,0.97560000
2021-05-05,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,36,35,0.02780000,1.00000000,0.97220000
2021-05-05,HN - Ba Dinh - NOR - DP,Tiki Marketplace,9,9,0.11110000,1.00000000,0.66670000
2021-05-05,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-05-05,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,2,2,0E-8,1.00000000,0E-8
2021-05-05,HCM - Go Vap A - SOU - DP,Tiki Marketplace,2,2,0E-8,1.00000000,0E-8
2021-05-05,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,1,1,1.00000000,1.00000000,0E-8
2021-05-05,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,2,2,0E-8,1.00000000,0.50000000
2021-05-05,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,7,7,0E-8,1.00000000,0.57140000
2021-05-05,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,2,2,0E-8,1.00000000,0.50000000
2021-05-05,HCM - District 10 - SOU - DP,Tiki Marketplace,6,6,0.16670000,1.00000000,0.66670000
2021-05-05,NAD - Nam Dinh - NOR,Tiki Marketplace,24,24,0E-8,1.00000000,0.91670000
2021-05-04,NAD - Nam Dinh - NOR,Affiliate,6,6,0E-8,1.00000000,1.00000000
2021-05-04,HCM - Binh Thanh 1 - SOU - DP,DS,143,142,0.01400000,1.00000000,0.84620000
2021-05-04,HN - Hai Ba Trung 1 - NOR - DP,DS,888,887,0.00790000,0.99890000,0.38400000
2021-05-04,HN - Ba Dinh - NOR - DP,DS,155,154,0.03230000,1.00000000,0.90320000
2021-05-04,DAK - Buon Ho - SOU - SUB 2,DS,19,17,0.15790000,1.00000000,0.73680000
2021-05-04,HCM - Go Vap B - SOU - DP,DS,1,1,0E-8,1.00000000,1.00000000
2021-05-04,HN - Bac Tu Liem - NOR - DP,DS,224,219,0.15630000,0.99090000,0.62050000
2021-05-04,HN - Thanh Xuan 1 - NOR - DP,DS,160,154,0.03750000,0.96100000,0.87500000
2021-05-04,THH - Thanh Hoa - NOR,DS,23,15,0.34780000,1.00000000,0.52170000
2021-05-04,LA - Long An - SOU,DS,1,1,0E-8,1.00000000,1.00000000
2021-05-04,HCM - Go Vap A - SOU - DP,DS,102,101,0.03920000,0.99010000,0.92160000
2021-05-04,NAD - Nam Dinh - NOR,DS,8,8,0E-8,1.00000000,0.87500000
2021-05-04,BIP - Binh Phuoc - SOU,DS,4,4,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 2 - NOR - DP,DS,20,20,0.05000000,1.00000000,0.80000000
2021-05-04,HCM - Phu Nhuan - SOU - DP,DS,76,75,0.01320000,1.00000000,0.86840000
2021-05-04,HCM - District 10 - SOU - DP,DS,121,115,0.12400000,0.99130000,0.71900000
2021-05-04,NAD - Nam Dinh - NOR,EN,37,37,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 2 - NOR - DP,EN,32,32,0E-8,1.00000000,1.00000000
2021-05-04,HN - Bac Tu Liem - NOR - DP,EN,382,382,0E-8,1.00000000,0.92930000
2021-05-04,HCM - Binh Thanh 1 - SOU - DP,ES,12,12,0E-8,1.00000000,1.00000000
2021-05-04,HCM - District 10 - SOU - DP,ES,42,42,0E-8,1.00000000,0.95240000
2021-05-04,BIP - Binh Phuoc - SOU,ES,1,1,0E-8,1.00000000,1.00000000
2021-05-04,HCM - Go Vap A - SOU - DP,ES,598,598,0E-8,0.99500000,0.91300000
2021-05-04,HCM - Phu Nhuan - SOU - DP,ES,68,68,0E-8,1.00000000,1.00000000
2021-05-04,LAD - Bao Loc - SOU - SUB 2,ES,19,19,0E-8,1.00000000,1.00000000
2021-05-04,LA - Long An - SOU,Lazada Master Account (ASC),197,197,0E-8,0.99490000,0.98980000
2021-05-04,HN - Ba Dinh - NOR - DP,Lazada Master Account (ASC),3,3,0E-8,1.00000000,1.00000000
2021-05-04,HCM - District 10 - SOU - DP,Lazada Master Account (ASC),25,25,0E-8,0.92000000,0.84000000
2021-05-04,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),19,19,0E-8,1.00000000,0.78950000
2021-05-04,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),31,31,0E-8,0.77420000,0.61290000
2021-05-04,HN - Hai Ba Trung 1 - NOR - DP,Lazada Master Account (ASC),10,10,0E-8,1.00000000,0.80000000
2021-05-04,THH - Thanh Hoa - NOR,Lazada Master Account (ASC),183,182,0.01640000,0.98900000,0.92900000
2021-05-04,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),930,926,0.00540000,1.00000000,0.97310000
2021-05-04,HCM - Go Vap B - SOU - DP,Lazada Master Account (ASC),5,5,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 1 - NOR - DP,Lazada Master Account (ASC),5,5,0E-8,0.80000000,0.40000000
2021-05-04,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),12,12,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 2 - NOR - DP,Lazada Master Account (ASC),20,20,0.10000000,1.00000000,0.80000000
2021-05-04,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),61,61,0E-8,0.37700000,0.31150000
2021-05-04,HN - Bac Tu Liem - NOR - DP,Lazada Master Account (ASC),76,76,0E-8,1.00000000,0.89470000
2021-05-04,NAD - Nam Dinh - NOR,Others,1,1,0E-8,1.00000000,1.00000000
2021-05-04,HCM - Binh Thanh 1 - SOU - DP,Others,49,49,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 1 - NOR - DP,Others,1,1,0E-8,1.00000000,0E-8
2021-05-04,DAK - Buon Ho - SOU - SUB 2,Shopee Vietnam,7,7,0E-8,1.00000000,1.00000000
2021-05-04,HCM - Go Vap A - SOU - DP,Shopee Vietnam,2834,2820,0.01480000,0.96840000,0.88810000
2021-05-04,HCM - Phu Nhuan - SOU - DP,Shopee Vietnam,898,892,0.02230000,0.99890000,0.90870000
2021-05-04,ANG - An Giang - SOU,Shopee Vietnam,16,16,0E-8,1.00000000,0.93750000
2021-05-04,LAD - Bao Loc - SOU - SUB 2,Shopee Vietnam,7,7,0E-8,1.00000000,0.85710000
2021-05-04,HCM - Binh Thanh 1 - SOU - DP,Shopee Vietnam,703,696,0.02280000,0.99860000,0.90610000
2021-05-04,BIP - Binh Phuoc - SOU,Shopee Vietnam,8,8,0E-8,1.00000000,0.75000000
2021-05-04,HN - Thanh Xuan 2 - NOR - DP,Shopee Vietnam,2107,2092,0.01610000,1.00000000,0.94780000
2021-05-04,HN - Ba Dinh - NOR - DP,Shopee Vietnam,1763,1750,0.01640000,1.00000000,0.94900000
2021-05-04,THH - Thanh Hoa - NOR,Shopee Vietnam,465,464,0.00860000,1.00000000,0.95050000
2021-05-04,NAD - Nam Dinh - NOR,Shopee Vietnam,544,537,0.04230000,0.99810000,0.69120000
2021-05-04,PTH - Tam Nong - NOR - SUB 2,Shopee Vietnam,4,4,0.25000000,0.75000000,0.50000000
2021-05-04,SOL - Moc Chau - NOR - SUB 2,Shopee Vietnam,10,10,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 1 - NOR - DP,Shopee Vietnam,2387,2379,0.01760000,0.99620000,0.90450000
2021-05-04,HN - Hai Ba Trung 1 - NOR - DP,Shopee Vietnam,1544,1534,0.01680000,1.00000000,0.91130000
2021-05-04,HCM - District 10 - SOU - DP,Shopee Vietnam,1329,1323,0.01500000,0.99400000,0.91200000
2021-05-04,HN - Bac Tu Liem - NOR - DP,Shopee Vietnam,2545,2532,0.02550000,1.00000000,0.93080000
2021-05-04,HCM - Go Vap B - SOU - DP,Shopee Vietnam,20,16,0.35000000,1.00000000,0.60000000
2021-05-04,LA - Long An - SOU,Shopee Vietnam,17,17,0E-8,1.00000000,0.94120000
2021-05-04,HN - Bac Tu Liem - NOR - DP,Tiki Marketplace,3,3,0.33330000,1.00000000,0.33330000
2021-05-04,HN - Hai Ba Trung 1 - NOR - DP,Tiki Marketplace,3,3,0E-8,1.00000000,0.33330000
2021-05-04,NAD - Nam Dinh - NOR,Tiki Marketplace,40,40,0E-8,1.00000000,0.92500000
2021-05-04,HCM - Phu Nhuan - SOU - DP,Tiki Marketplace,8,8,0.50000000,1.00000000,0.12500000
2021-05-04,HN - Ba Dinh - NOR - DP,Tiki Marketplace,1,1,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 2 - NOR - DP,Tiki Marketplace,1,1,1.00000000,1.00000000,0E-8
2021-05-04,HCM - Go Vap A - SOU - DP,Tiki Marketplace,5,5,0E-8,1.00000000,0.80000000
2021-05-04,HCM - Binh Thanh 1 - SOU - DP,Tiki Marketplace,5,5,0.20000000,1.00000000,0.60000000
2021-05-04,LAD - Bao Loc - SOU - SUB 2,Tiki Marketplace,5,5,0E-8,1.00000000,1.00000000
2021-05-04,HN - Thanh Xuan 1 - NOR - DP,Tiki Marketplace,2,2,0E-8,1.00000000,1.00000000
2021-05-04,HCM - District 10 - SOU - DP,Tiki Marketplace,8,8,0.12500000,1.00000000,0.62500000
2021-05-04,HN - Hai Ba Trung 1 - NOR - DP,XB,1,1,0E-8,1.00000000,1.00000000
2021-05-03,BIP - Binh Phuoc - SOU,DS,20,20,0E-8,1.00000000,0.90000000
2021-05-03,NAD - Nam Dinh - NOR,DS,6,6,0E-8,1.00000000,0E-8
2021-05-03,HN - Hai Ba Trung 1 - NOR - DP,DS,105,105,0.01900000,0.97140000,0.57140000
2021-05-03,HCM - Go Vap A - SOU - DP,DS,176,174,0.02270000,0.99430000,0.92610000
2021-05-03,HN - Thanh Xuan 2 - NOR - DP,DS,56,56,0.01790000,1.00000000,0.94640000
2021-05-03,HN - Thanh Xuan 1 - NOR - DP,DS,81,79,0.02470000,1.00000000,0.95060000
2021-05-03,HCM - Binh Thanh 1 - SOU - DP,DS,154,121,0.21430000,1.00000000,0.70130000
2021-05-03,ANG - An Giang - SOU,DS,1,1,0E-8,1.00000000,1.00000000
2021-05-03,HCM - District 10 - SOU - DP,DS,64,63,0.03130000,1.00000000,0.90630000
2021-05-03,HN - Bac Tu Liem - NOR - DP,DS,170,168,0.05880000,1.00000000,0.85880000
2021-05-03,HCM - Phu Nhuan - SOU - DP,DS,93,93,0.03230000,1.00000000,0.94620000
2021-05-03,HN - Ba Dinh - NOR - DP,DS,168,166,0.01790000,1.00000000,0.94640000
2021-05-03,THH - Thanh Hoa - NOR,DS,30,30,0E-8,1.00000000,0.90000000
2021-05-03,HCM - Go Vap B - SOU - DP,DS,1,1,0E-8,1.00000000,1.00000000
2021-05-03,LAD - Bao Loc - SOU - SUB 2,DS,1,1,0E-8,1.00000000,1.00000000
2021-05-03,DAK - Buon Ho - SOU - SUB 2,DS,14,14,0E-8,1.00000000,0.64290000
2021-05-03,PTH - Tam Nong - NOR - SUB 2,DS,7,7,0E-8,1.00000000,1.00000000
2021-05-03,LA - Long An - SOU,DS,3,3,0E-8,1.00000000,1.00000000
2021-05-03,NAD - Nam Dinh - NOR,EN,23,23,0E-8,1.00000000,1.00000000
2021-05-03,HN - Bac Tu Liem - NOR - DP,EN,367,367,0.00540000,1.00000000,0.95910000
2021-05-03,BIP - Binh Phuoc - SOU,ES,3,3,0E-8,1.00000000,1.00000000
2021-05-03,HCM - District 10 - SOU - DP,ES,30,30,0E-8,1.00000000,1.00000000
2021-05-03,HCM - Binh Thanh 1 - SOU - DP,ES,2,2,0E-8,1.00000000,1.00000000
2021-05-03,LAD - Bao Loc - SOU - SUB 2,ES,78,78,0E-8,0E-8,0E-8
2021-05-03,HCM - Go Vap A - SOU - DP,ES,237,237,0E-8,1.00000000,1.00000000
2021-05-03,HCM - Go Vap A - SOU - DP,Lazada Master Account (ASC),46,46,0E-8,0.97830000,0.67390000
2021-05-03,DAK - Buon Ho - SOU - SUB 2,Lazada Master Account (ASC),80,80,0E-8,0.70000000,0.68750000
2021-05-03,HCM - Binh Thanh 1 - SOU - DP,Lazada Master Account (ASC),18,18,0E-8,1.00000000,0.44440000
2021-05-03,HCM - Phu Nhuan - SOU - DP,Lazada Master Account (ASC),13,13,0E-8,0.92310000,0.61540000
2021-05-03,NAD - Nam Dinh - NOR,Lazada Master Account (ASC),1192,1192,0.00500000,0.94970000,0.88670000
2021-05-03,BIP - Binh Phuoc - SOU,Lazada Master Account (ASC),1,1,0E-8,1.00000000,1.00000000
