cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,parcels_attempt_ontime,parcels_attempt_late,attempt_day1_OTP,parcels_success_day1_ontime,parcels_success_day1_late,succcess_day1_OTP,parcels_success_day2_ontime,parcels_success_day2_late,succcess_day2_OTP,parcels_success_day3_ontime,parcels_success_day3_late,succcess_day3_OTP,volume_of_ontime_KPI,parcels_rts,rts_rate,volume_of_rts_KPI
7/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
7/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,5,16,0.238095238,5,16,0.238095238,6,15,0.285714286,13,8,0.619047619,21,2,0.095238095,21
7/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,274,5,0.982078853,237,42,0.849462366,249,30,0.892473118,254,25,0.910394265,279,13,0.046931408,277
7/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1310,83,0.940416368,1193,200,0.856424982,1257,136,0.902368988,1306,87,0.937544867,1393,49,0.035175879,1393
7/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,297,0,1,268,29,0.902356902,273,24,0.919191919,276,21,0.929292929,297,17,0.057823129,294
7/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1296,5,0.996156802,1226,75,0.942352037,1236,65,0.950038432,1242,59,0.954650269,1301,43,0.033051499,1301
7/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,265,2,0.992509363,228,39,0.853932584,248,19,0.928838951,248,19,0.928838951,267,18,0.06741573,267
7/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1244,15,0.988085782,1146,113,0.910246227,1226,33,0.973788721,1230,29,0.976965846,1259,25,0.019857029,1259
7/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,346,1,0.997118156,313,34,0.902017291,322,25,0.92795389,322,25,0.92795389,347,22,0.063583815,346
7/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1326,31,0.97715549,1246,111,0.918201916,1310,47,0.965364775,1326,31,0.97715549,1357,40,0.029476787,1357
7/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,495,2,0.995975855,459,38,0.923541247,472,25,0.949698189,474,23,0.953722334,497,22,0.044534413,494
7/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1646,103,0.941109205,1569,180,0.897084048,1695,54,0.969125214,1706,43,0.975414523,1749,38,0.021726701,1749
7/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,264,4,0.985074627,243,25,0.906716418,247,21,0.921641791,251,17,0.936567164,268,13,0.048507463,268
7/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1058,11,0.989710009,1014,55,0.948550047,1038,31,0.971000935,1048,21,0.980355472,1069,21,0.019644528,1069
7/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,395,2,0.994962217,359,38,0.904282116,365,32,0.919395466,368,29,0.926952141,397,23,0.057934509,397
7/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1348,15,0.988994864,1285,78,0.942773294,1330,33,0.975788701,1334,29,0.978723404,1363,21,0.01540719,1363
7/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,343,1,0.997093023,308,36,0.895348837,318,26,0.924418605,319,25,0.927325581,344,19,0.055232558,344
7/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1485,58,0.962410888,1385,158,0.897602074,1493,50,0.967595593,1505,38,0.975372651,1543,30,0.019442644,1543
7/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,194,2,0.989795918,174,22,0.887755102,179,17,0.913265306,182,14,0.928571429,196,13,0.066326531,196
7/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1058,2,0.998113208,1009,51,0.951886792,1028,32,0.969811321,1043,17,0.983962264,1060,18,0.016981132,1060
7/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,327,1,0.99695122,302,26,0.920731707,312,16,0.951219512,314,14,0.957317073,328,13,0.039877301,326
7/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1337,20,0.985261606,1252,105,0.922623434,1316,41,0.969786293,1325,32,0.97641857,1357,31,0.02284451,1357
7/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,374,2,0.994680851,344,32,0.914893617,349,27,0.928191489,358,18,0.95212766,376,21,0.056,375
7/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1065,41,0.962929476,1014,92,0.91681736,1076,30,0.972875226,1086,20,0.981916817,1106,20,0.018083183,1106
7/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,420,3,0.992907801,360,63,0.85106383,376,47,0.888888889,385,38,0.910165485,423,30,0.072463768,414
7/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1277,61,0.954409567,1181,157,0.882660688,1291,47,0.964872945,1306,32,0.976083707,1338,27,0.020179372,1338
7/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,343,0,1,314,29,0.915451895,321,22,0.935860058,326,17,0.950437318,343,19,0.055393586,343
7/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1324,24,0.982195846,1241,107,0.920623145,1300,48,0.964391691,1315,33,0.975519288,1348,30,0.022255193,1348
7/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,204,0,1,189,15,0.926470588,190,14,0.931372549,195,9,0.955882353,204,9,0.044117647,204
7/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1294,5,0.996150885,1215,84,0.935334873,1266,33,0.974595843,1277,22,0.983063895,1299,20,0.015396459,1299
7/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,348,2,0.994285714,319,31,0.911428571,325,25,0.928571429,330,20,0.942857143,350,14,0.040462428,346
7/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1272,11,0.991426345,1183,100,0.922057677,1222,61,0.952455183,1231,52,0.959469992,1283,37,0.028838659,1283
7/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,172,0,1,157,15,0.912790698,160,12,0.930232558,164,8,0.953488372,172,8,0.047058824,170
7/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,985,0,1,950,35,0.964467005,961,24,0.975634518,971,14,0.985786802,985,16,0.016243655,985
7/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,408,4,0.990291262,351,61,0.851941748,371,41,0.900485437,376,36,0.912621359,412,28,0.068459658,409
7/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2234,63,0.972572921,2008,289,0.874183718,2195,102,0.955594253,2227,70,0.969525468,2297,45,0.019590771,2297
7/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,422,0,1,356,66,0.843601896,371,51,0.879146919,386,36,0.914691943,422,31,0.075980392,408
7/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2990,43,0.985822618,2736,297,0.902077151,2894,139,0.954170788,2963,70,0.976920541,3033,66,0.021760633,3033
7/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,320,0,1,277,43,0.865625,288,32,0.9,292,28,0.9125,320,15,0.049668874,302
7/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2739,24,0.991313789,2527,236,0.914585595,2682,81,0.970684039,2704,59,0.978646399,2763,50,0.018096272,2763
7/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,326,0,1,283,43,0.86809816,287,39,0.880368098,290,36,0.889570552,326,19,0.0625,304
7/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1594,8,0.995006242,1502,100,0.937578027,1556,46,0.971285893,1577,25,0.984394507,1602,28,0.017478152,1602
7/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,208,0,1,181,27,0.870192308,187,21,0.899038462,189,19,0.908653846,208,13,0.064676617,201
7/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1818,16,0.9912759,1671,163,0.911123228,1793,41,0.977644493,1810,24,0.98691385,1834,23,0.012540894,1834
7/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,334,0,1,296,38,0.886227545,304,30,0.910179641,306,28,0.916167665,334,19,0.058823529,323
7/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1021,1,0.999021526,963,59,0.942270059,993,29,0.971624266,1003,19,0.981409002,1022,18,0.017612524,1022
7/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,140,0,1,133,7,0.95,134,6,0.957142857,137,3,0.978571429,140,4,0.028571429,140
7/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,830,0,1,797,33,0.960240964,819,11,0.986746988,823,7,0.991566265,830,8,0.009638554,830
7/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,397,0,1,368,29,0.926952141,382,15,0.962216625,387,10,0.974811083,397,13,0.032828283,396
7/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,914,6,0.993478261,817,103,0.888043478,904,16,0.982608696,911,9,0.990217391,920,8,0.008695652,920
7/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,410,0,1,369,41,0.9,381,29,0.929268293,392,18,0.956097561,410,19,0.047029703,404
7/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,572,6,0.989619377,538,40,0.930795848,560,18,0.968858131,566,12,0.979238754,578,10,0.017301038,578
7/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,317,0,1,294,23,0.927444795,298,19,0.940063091,304,13,0.958990536,317,12,0.038709677,310
7/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,548,1,0.998178506,516,33,0.93989071,539,10,0.981785064,546,3,0.994535519,549,6,0.010928962,549
6/30/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,306,0,1,278,28,0.908496732,281,25,0.918300654,284,22,0.928104575,306,15,0.050505051,297
6/30/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,784,2,0.997455471,747,39,0.950381679,772,14,0.982188295,777,9,0.988549618,786,8,0.010178117,786
6/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,199,0,1,178,21,0.894472362,186,13,0.934673367,191,8,0.959798995,199,11,0.055276382,199
6/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,886,1,0.998872604,840,47,0.947012401,871,16,0.981961669,881,6,0.993235626,887,4,0.004509583,887
6/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,350,0,1,317,33,0.905714286,323,27,0.922857143,325,25,0.928571429,350,19,0.056047198,339
6/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,882,3,0.996610169,821,64,0.927683616,848,37,0.95819209,855,30,0.966101695,885,26,0.029378531,885
6/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,101,0,1,92,9,0.910891089,97,4,0.96039604,98,3,0.97029703,101,2,0.01980198,101
6/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,589,2,0.996615905,564,27,0.954314721,576,15,0.974619289,582,9,0.984771574,591,6,0.010152284,591
6/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,314,0,1,282,32,0.898089172,295,19,0.939490446,296,18,0.942675159,314,16,0.051446945,311
6/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,966,5,0.994850669,848,123,0.873326468,945,26,0.973223481,956,15,0.984552008,971,12,0.012358393,971
6/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,278,0,1,256,22,0.920863309,266,12,0.956834532,269,9,0.967625899,278,11,0.04029304,273
6/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1075,5,0.99537037,1007,73,0.932407407,1053,27,0.975,1065,15,0.986111111,1080,12,0.011111111,1080
6/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,287,0,1,267,20,0.930313589,270,17,0.940766551,277,10,0.965156794,287,11,0.039145907,281
6/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1394,40,0.972105997,1308,126,0.912133891,1396,38,0.973500697,1408,26,0.981868898,1434,21,0.014644351,1434
6/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,259,2,0.992337165,230,31,0.881226054,238,23,0.911877395,242,19,0.927203065,261,12,0.046692607,257
6/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1951,36,0.981882235,1856,131,0.934071465,1948,39,0.980372421,1959,28,0.985908405,1987,29,0.014594867,1987
6/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,257,1,0.996124031,237,21,0.918604651,244,14,0.945736434,250,8,0.968992248,258,8,0.031496063,254
6/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2125,24,0.988832015,1985,164,0.923685435,2100,49,0.977198697,2120,29,0.986505351,2149,25,0.011633318,2149
6/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,404,0,1,363,41,0.898514851,373,31,0.923267327,379,25,0.938118812,404,16,0.040609137,394
6/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2157,30,0.986282579,2043,144,0.934156379,2138,49,0.977594879,2151,36,0.983539095,2187,30,0.013717421,2187
6/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,186,0,1,159,27,0.85483871,161,25,0.865591398,165,21,0.887096774,186,11,0.064705882,170
6/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1264,0,1,1205,59,0.953322785,1237,27,0.978639241,1246,18,0.985759494,1264,17,0.013449367,1264
6/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,363,0,1,295,68,0.812672176,329,34,0.906336088,342,21,0.94214876,363,22,0.061111111,360
6/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2962,101,0.967025792,2594,469,0.846882142,2993,70,0.977146588,3017,46,0.984982044,3063,45,0.014691479,3063
6/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,333,4,0.988130564,280,57,0.830860534,300,37,0.890207715,314,23,0.931750742,337,13,0.039513678,329
6/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3413,54,0.984424575,3156,311,0.910297087,3374,93,0.973175656,3417,50,0.98557831,3467,39,0.011248918,3467
6/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,259,2,0.992337165,229,32,0.877394636,240,21,0.91954023,249,12,0.954022989,261,12,0.046332046,259
6/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3366,35,0.989708909,3115,286,0.915907086,3322,79,0.976771538,3351,50,0.985298442,3401,49,0.014407527,3401
6/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,309,2,0.993569132,275,36,0.884244373,284,27,0.91318328,288,23,0.926045016,311,19,0.062295082,305
6/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2784,156,0.946938776,2590,350,0.880952381,2859,81,0.97244898,2888,52,0.982312925,2940,41,0.013945578,2940
6/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,513,1,0.998054475,469,45,0.912451362,487,27,0.947470817,491,23,0.955252918,514,16,0.031558185,507
6/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1692,93,0.94789916,1544,241,0.864985994,1734,51,0.971428571,1746,39,0.978151261,1785,29,0.016246499,1785
6/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,480,13,0.973630832,429,64,0.870182556,455,38,0.922920892,461,32,0.935091278,493,27,0.055441478,487
6/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2043,111,0.948467967,1888,266,0.876508821,2087,67,0.968895079,2102,52,0.975858867,2154,42,0.019498607,2154
6/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,199,0,1,183,16,0.91959799,186,13,0.934673367,187,12,0.939698492,199,8,0.040201005,199
6/13/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1639,2,0.998781231,1565,76,0.953686776,1610,31,0.98110908,1621,20,0.98781231,1641,22,0.013406459,1641
6/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,416,1,0.997601918,365,52,0.87529976,401,16,0.961630695,405,12,0.971223022,417,10,0.024213075,413
6/12/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1855,8,0.995705851,1582,281,0.849168009,1810,53,0.971551261,1827,36,0.980676329,1863,31,0.016639828,1863
6/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,599,0,1,549,50,0.916527546,572,27,0.954924875,581,18,0.969949917,599,18,0.030050083,599
6/11/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,3240,232,0.933179724,2925,547,0.842453917,3362,110,0.968317972,3405,67,0.980702765,3472,53,0.015264977,3472
6/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,435,2,0.995423341,399,38,0.913043478,415,22,0.949656751,419,18,0.958810069,437,18,0.041189931,437
6/10/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2603,148,0.946201381,2432,319,0.884042166,2684,67,0.97564522,2713,38,0.986186841,2751,36,0.01308615,2751
6/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,213,3,0.986111111,203,13,0.939814815,207,9,0.958333333,210,6,0.972222222,216,9,0.041666667,216
6/9/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1084,31,0.972197309,1035,80,0.928251121,1090,25,0.977578475,1100,15,0.986547085,1115,13,0.011659193,1115
6/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,218,0,1,202,16,0.926605505,208,10,0.95412844,209,9,0.958715596,218,7,0.032110092,218
6/8/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2799,64,0.977645826,2604,259,0.909535452,2801,62,0.978344394,2815,48,0.98323437,2863,41,0.014320643,2863
6/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,477,2,0.995824635,441,38,0.920668058,453,26,0.945720251,455,24,0.949895616,479,17,0.035714286,476
6/7/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1855,10,0.99463807,1761,104,0.944235925,1816,49,0.973726542,1832,33,0.98230563,1865,26,0.013941019,1865
6/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,89,0,1,79,10,0.887640449,82,7,0.921348315,83,6,0.93258427,89,5,0.056179775,89
6/6/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,582,0,1,552,30,0.948453608,571,11,0.981099656,575,7,0.987972509,582,9,0.015463918,582
6/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,249,0,1,213,36,0.855421687,227,22,0.911646586,232,17,0.931726908,249,16,0.064516129,248
6/5/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1322,2,0.998489426,1172,152,0.885196375,1292,32,0.975830816,1306,18,0.986404834,1324,15,0.011329305,1324
6/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,228,1,0.995633188,210,19,0.917030568,218,11,0.951965066,222,7,0.969432314,229,11,0.048672566,226
6/4/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1322,4,0.996983409,1243,83,0.937405732,1288,38,0.971342383,1302,24,0.981900452,1326,29,0.021870287,1326
6/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,286,0,1,262,24,0.916083916,271,15,0.947552448,273,13,0.954545455,286,9,0.031690141,284
6/3/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1384,23,0.983653163,1290,117,0.91684435,1365,42,0.970149254,1384,23,0.983653163,1407,27,0.019189765,1407
6/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,230,0,1,210,20,0.913043478,215,15,0.934782609,218,12,0.947826087,230,7,0.031531532,222
6/2/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1429,2,0.998602376,1325,106,0.925925926,1383,48,0.966457023,1398,33,0.976939203,1431,33,0.023060797,1431
6/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,186,0,1,169,17,0.908602151,172,14,0.924731183,178,8,0.956989247,186,8,0.043010753,186
6/1/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1094,1,0.999086758,1010,85,0.922374429,1054,41,0.962557078,1070,25,0.97716895,1095,25,0.02283105,1095
5/31/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,297,0,1,263,34,0.885521886,267,30,0.898989899,269,28,0.905723906,297,21,0.072413793,290
5/31/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1587,3,0.998113208,1440,150,0.905660377,1493,97,0.938993711,1516,74,0.953459119,1590,55,0.034591195,1590
5/30/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,138,0,1,124,14,0.898550725,126,12,0.913043478,129,9,0.934782609,138,11,0.079710145,138
5/30/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,478,0,1,445,33,0.930962343,464,14,0.970711297,473,5,0.989539749,478,13,0.027196653,478
5/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,289,1,0.996551724,230,60,0.793103448,254,36,0.875862069,263,27,0.906896552,290,23,0.080701754,285
5/29/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1299,4,0.996930161,1068,235,0.819646969,1236,67,0.9485802,1252,51,0.960859555,1303,41,0.031465848,1303
5/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,328,0,1,292,36,0.890243902,301,27,0.917682927,311,17,0.948170732,328,15,0.047318612,317
5/28/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1509,6,0.996039604,1412,103,0.932013201,1465,50,0.9669967,1489,26,0.982838284,1515,29,0.019141914,1515
5/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,314,0,1,289,25,0.920382166,291,23,0.926751592,296,18,0.942675159,314,18,0.057877814,311
5/27/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1807,17,0.990679825,1717,107,0.941337719,1787,37,0.979714912,1797,27,0.985197368,1824,31,0.016995614,1824
5/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,207,0,1,195,12,0.942028986,196,11,0.946859903,199,8,0.961352657,207,10,0.048543689,206
5/26/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2177,2,0.999082148,2096,83,0.961909133,2145,34,0.984396512,2152,27,0.987608995,2179,27,0.012391005,2179
5/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,223,0,1,188,35,0.843049327,207,16,0.928251121,210,13,0.941704036,223,12,0.053811659,223
5/25/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1410,12,0.991561181,1221,201,0.858649789,1394,28,0.980309423,1404,18,0.987341772,1422,17,0.011954993,1422
5/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,320,0,1,282,38,0.88125,291,29,0.909375,296,24,0.925,320,21,0.067307692,312
5/24/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1872,16,0.991525424,1788,100,0.947033898,1834,54,0.971398305,1845,43,0.977224576,1888,39,0.02065678,1888
5/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,128,0,1,122,6,0.953125,123,5,0.9609375,123,5,0.9609375,128,4,0.03125,128
5/23/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,586,2,0.996598639,555,33,0.943877551,576,12,0.979591837,578,10,0.982993197,588,9,0.015306122,588
5/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,253,0,1,201,52,0.794466403,229,24,0.90513834,235,18,0.928853755,253,19,0.076305221,249
5/22/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1381,6,0.995674117,1163,224,0.83850036,1353,34,0.975486662,1365,22,0.984138428,1387,25,0.018024513,1387
5/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,318,0,1,280,38,0.880503145,293,25,0.921383648,301,17,0.946540881,318,17,0.053797468,316
5/21/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1599,19,0.988257108,1430,188,0.883807169,1566,52,0.967861557,1589,29,0.982076638,1618,33,0.02039555,1618
5/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,386,0,1,355,31,0.919689119,364,22,0.943005181,373,13,0.966321244,386,17,0.044973545,378
5/20/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1679,31,0.981871345,1583,127,0.925730994,1676,34,0.980116959,1687,23,0.986549708,1710,25,0.014619883,1710
5/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,272,0,1,247,25,0.908088235,256,16,0.941176471,258,14,0.948529412,272,13,0.048148148,270
5/19/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2085,20,0.990498812,1981,124,0.941092637,2065,40,0.980997625,2075,30,0.985748219,2105,34,0.016152019,2105
5/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,255,0,1,241,14,0.945098039,245,10,0.960784314,247,8,0.968627451,255,9,0.035294118,255
5/18/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1684,6,0.996449704,1587,103,0.939053254,1669,21,0.987573964,1680,10,0.99408284,1690,10,0.00591716,1690
5/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,302,1,0.99669967,267,36,0.881188119,279,24,0.920792079,280,23,0.924092409,303,17,0.057823129,294
5/17/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,2296,7,0.996960486,2201,102,0.955709944,2260,43,0.981328702,2270,33,0.985670864,2303,30,0.013026487,2303
5/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,112,0,1,102,10,0.910714286,109,3,0.973214286,109,3,0.973214286,112,4,0.035714286,112
5/16/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,739,0,1,702,37,0.949932341,731,8,0.98917456,735,4,0.99458728,739,5,0.0067659,739
5/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,372,0,1,321,51,0.862903226,351,21,0.943548387,354,18,0.951612903,372,16,0.043478261,368
5/15/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee,1525,18,0.988334413,1285,258,0.83279326,1515,28,0.981853532,1521,22,0.985742061,1543,25,0.016202203,1543
5/14/2021,HCM - Phu Nhuan - SOU - DP,236,HCM,Non-Shopee,273,0,1,241,32,0.882783883,248,25,0.908424908,254,19,0.93040293,273,19,0.07037037,270
